Node Label    RF.M	agnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
844	0	0	0	0	24,2614	2,10174	2,2482	24,0654
845	0	0	0	0	101,66	1,36E-01	-101,647	1,61761
846	0	0	0	0	94,3177	2,72E-01	-94,2621	3,2246
847	0	0	0	0	87,0217	4,08E-01	-86,8866	4,82958
848	0	0	0	0	79,7732	5,44E-01	-79,5115	6,43421
849	0	0	0	0	72,5888	6,80E-01	-72,1392	8,03811
850	0	0	0	0	65,4847	8,16E-01	-64,7658	9,64206
851	0	0	0	0	58,4927	9,52E-01	-57,3936	11,2455
852	0	0	0	0	51,6559	1,08823	-50,0206	12,8489
853	0	0	0	0	45,0467	1,22457	-42,6481	14,4516
854	0	0	0	0	38,7808	1,36067	-35,2757	16,0538
855	0	0	0	0	33,0532	1,4974	-27,9028	17,655
856	0	0	0	0	28,1958	1,63414	-20,5324	19,2549
857	0	0	0	0	24,7221	1,772	-13,1595	20,8535
858	0	0	0	0	23,2636	1,91123	-5,79171	22,4499
859	0	0	0	0	24,1835	2,05239	1,57895	24,0445
860	0	0	0	0	102,368	1,32E-01	-102,355	1,61609
861	0	0	0	0	95,0003	2,64E-01	-94,945	3,22914
862	0	0	0	0	87,694	3,96E-01	-87,5597	4,8359
863	0	0	0	0	80,4428	5,27E-01	-80,1828	6,44076
864	0	0	0	0	73,254	6,59E-01	-72,8079	8,04492
865	0	0	0	0	66,1479	7,91E-01	-65,4357	9,64817
866	0	0	0	0	59,1498	9,23E-01	-58,0626	11,2513
867	0	0	0	0	52,3056	1,05508	-50,6907	12,8536
868	0	0	0	0	45,6818	1,18678	-43,3181	14,4554
869	0	0	0	0	39,3915	1,31921	-35,9466	16,0558
870	0	0	0	0	33,6219	1,45115	-28,5768	17,6549
871	0	0	0	0	28,6854	1,58459	-21,2066	19,2516
872	0	0	0	0	25,0823	1,71869	-13,8427	20,8458
873	0	0	0	0	23,4265	1,85594	-6,47526	22,4371
874	0	0	0	0	24,128	1,99858	8,91E-01	24,0285
875	0	0	0	0	103,044	1,28E-01	-103,031	1,61527
876	0	0	0	0	95,6784	2,56E-01	-95,6237	3,22634
877	0	0	0	0	88,3642	3,83E-01	-88,2309	4,83493
878	0	0	0	0	81,1085	5,11E-01	-80,8508	6,44028
879	0	0	0	0	73,9179	6,38E-01	-73,4761	8,04425
880	0	0	0	0	66,8071	7,66E-01	-66,1024	9,64765
881	0	0	0	0	59,805	8,94E-01	-58,7305	11,2502
882	0	0	0	0	52,9513	1,02107	-51,3577	12,8524
883	0	0	0	0	46,3145	1,14902	-43,9866	14,4533
884	0	0	0	0	40,0004	1,27625	-36,6155	16,0534
885	0	0	0	0	34,1893	1,40474	-29,2468	17,6511
886	0	0	0	0	29,1819	1,53261	-21,8812	19,2471
887	0	0	0	0	25,4505	1,66367	-14,5148	20,8394
888	0	0	0	0	23,6114	1,79721	-7,15318	22,4299
889	0	0	0	0	24,0993	1,93926	2,28E-01	24,0201
890	0	0	0	0	103,684	1,24E-01	-103,671	1,6125
891	0	0	0	0	96,3279	2,47E-01	-96,2737	3,22255
892	0	0	0	0	89,0172	3,71E-01	-88,8853	4,82966
893	0	0	0	0	81,7601	4,94E-01	-81,505	6,43518
894	0	0	0	0	74,5668	6,17E-01	-74,1296	8,03924
895	0	0	0	0	67,4536	7,41E-01	-66,7567	9,64247
896	0	0	0	0	60,4453	8,64E-01	-59,3837	11,2453
897	0	0	0	0	53,5845	9,88E-01	-52,0122	12,8472
898	0	0	0	0	46,9329	1,11044	-44,6397	14,4488
899	0	0	0	0	40,5973	1,23417	-37,2701	16,0486
900	0	0	0	0	34,7464	1,35692	-29,9004	17,6476
901	0	0	0	0	29,6705	1,4818	-22,5352	19,2434
902	0	0	0	0	25,8253	1,60601	-15,1702	20,8383
903	0	0	0	0	23,8093	1,73709	-7,79618	22,4295
904	0	0	0	0	24,0983	1,87354	-4,12E-01	24,0218
905	0	0	0	0	104,293	1,19E-01	-104,28	1,60978
906	0	0	0	0	96,944	2,39E-01	-96,8903	3,21737
907	0	0	0	0	89,6404	3,58E-01	-89,5098	4,82333
908	0	0	0	0	82,3853	4,77E-01	-82,1328	6,42804
909	0	0	0	0	75,1909	5,96E-01	-74,7582	8,03215
910	0	0	0	0	68,0742	7,15E-01	-67,3851	9,63565
911	0	0	0	0	61,0617	8,35E-01	-60,0128	11,2386
912	0	0	0	0	54,1918	9,54E-01	-52,6397	12,8414
913	0	0	0	0	47,5289	1,07293	-45,2685	14,4432
914	0	0	0	0	41,1698	1,19152	-37,8959	16,0448
915	0	0	0	0	35,2844	1,31114	-30,5277	17,6445
916	0	0	0	0	30,1434	1,42963	-23,1569	19,2442
917	0	0	0	0	26,1936	1,55156	-15,7919	20,8402
918	0	0	0	0	24,0228	1,67222	-8,41705	22,4377
919	0	0	0	0	24,1211	1,80612	-1,01657	24,0319
920	0	0	0	0	104,86	1,15E-01	-104,848	1,60724
921	0	0	0	0	97,5254	2,30E-01	-97,4723	3,21235
922	0	0	0	0	90,226	3,45E-01	-90,0967	4,81703
923	0	0	0	0	82,9728	4,60E-01	-82,7227	6,42147
924	0	0	0	0	75,7779	5,76E-01	-75,3495	8,0255
925	0	0	0	0	68,6587	6,91E-01	-67,9766	9,62939
926	0	0	0	0	61,6412	8,06E-01	-60,6037	11,2331
927	0	0	0	0	54,7649	9,21E-01	-53,2314	12,8364
928	0	0	0	0	48,0889	1,03544	-45,8581	14,4397
929	0	0	0	0	41,7121	1,15056	-38,4867	16,0423
930	0	0	0	0	35,7907	1,26512	-31,1131	17,6451
931	0	0	0	0	30,5959	1,38075	-23,7441	19,2463
932	0	0	0	0	26,549	1,49533	-16,3692	20,8485
933	0	0	0	0	24,2389	1,61402	-9,00122	22,4476
934	0	0	0	0	24,1659	1,7296	-1,61465	24,0498
935	0	0	0	0	105,394	1,11E-01	-105,382	1,60438
936	0	0	0	0	98,062	2,22E-01	-98,0093	3,20876
937	0	0	0	0	90,7649	3,33E-01	-90,6366	4,81314
938	0	0	0	0	83,5119	4,44E-01	-83,2638	6,41752
939	0	0	0	0	76,3159	5,55E-01	-75,8911	8,0219
940	0	0	0	0	69,1945	6,66E-01	-68,5184	9,62628
941	0	0	0	0	62,1733	7,77E-01	-61,1456	11,2307
942	0	0	0	0	55,2906	8,88E-01	-53,7729	12,835
943	0	0	0	0	48,6053	9,99E-01	-46,4002	14,4394
944	0	0	0	0	42,2111	1,11011	-39,0274	16,0438
945	0	0	0	0	36,2625	1,22112	-31,6547	17,6482
946	0	0	0	0	31,0169	1,33213	-24,282	19,2526
947	0	0	0	0	26,889	1,44314	-16,9093	20,8569
948	0	0	0	0	24,4514	1,55416	-9,53652	22,4613
949	0	0	0	0	24,2201	1,66517	-2,16379	24,0657
950	0	0	0	0	105,94	1,06E-01	-105,928	1,62085
951	0	0	0	0	98,5923	2,10E-01	-98,5392	3,22853
952	0	0	0	0	91,2911	3,16E-01	-91,1625	4,83371
953	0	0	0	0	84,0346	4,21E-01	-83,7865	6,43843
954	0	0	0	0	76,8379	5,26E-01	-76,4141	8,04217
955	0	0	0	0	69,714	6,32E-01	-69,0405	9,64596
956	0	0	0	0	62,6902	7,37E-01	-61,6683	11,2491
957	0	0	0	0	55,8019	8,42E-01	-54,2952	12,8521
958	0	0	0	0	49,1075	9,48E-01	-46,9226	14,4543
959	0	0	0	0	42,6981	1,05343	-39,5504	16,0557
960	0	0	0	0	36,7213	1,15967	-32,1772	17,656
961	0	0	0	0	31,4287	1,26571	-24,8079	19,2544
962	0	0	0	0	27,2144	1,3733	-17,4344	20,8514
963	0	0	0	0	24,6446	1,48172	-10,0685	22,4452
964	0	0	0	0	24,2404	1,59307	-2,69537	24,0374
965	0	0	0	0	106,514	9,97E-02	-106,502	1,61953
966	0	0	0	0	99,1337	1,99E-01	-99,0807	3,23498
967	0	0	0	0	91,8194	2,98E-01	-91,6911	4,84255
968	0	0	0	0	84,5596	3,98E-01	-84,3125	6,44759
969	0	0	0	0	77,3585	4,97E-01	-76,9367	8,05168
970	0	0	0	0	70,2337	5,97E-01	-69,5644	9,65455
971	0	0	0	0	63,2056	6,96E-01	-62,1911	11,2572
972	0	0	0	0	56,3128	7,96E-01	-54,8193	12,8587
973	0	0	0	0	49,6094	8,95E-01	-47,447	14,4595
974	0	0	0	0	43,1848	9,95E-01	-40,0756	16,0586
975	0	0	0	0	37,1844	1,09498	-32,7072	17,6557
976	0	0	0	0	31,8433	1,19647	-25,3378	19,25
977	0	0	0	0	27,5533	1,29808	-17,9771	20,8405
978	0	0	0	0	24,8507	1,40373	-10,6102	22,4279
979	0	0	0	0	24,2793	1,51319	-3,23906	24,0146
980	0	0	0	0	107,042	9,35E-02	-107,03	1,61909
981	0	0	0	0	99,6626	1,87E-01	-99,61	3,23266
982	0	0	0	0	92,3375	2,81E-01	-92,21	4,84266
983	0	0	0	0	85,0724	3,74E-01	-84,8268	6,44845
984	0	0	0	0	77,8699	4,68E-01	-77,4511	8,05229
985	0	0	0	0	70,7413	5,61E-01	-70,077	9,65529
986	0	0	0	0	63,711	6,55E-01	-62,7052	11,2571
987	0	0	0	0	56,8118	7,48E-01	-55,3325	12,8584
988	0	0	0	0	50,1006	8,42E-01	-47,9616	14,4581
989	0	0	0	0	43,6617	9,35E-01	-40,5914	16,0565
990	0	0	0	0	37,6362	1,03012	-33,224	17,6518
991	0	0	0	0	32,2554	1,12367	-25,8612	19,2444
992	0	0	0	0	27,8862	1,22117	-18,4976	20,8324
993	0	0	0	0	25,0668	1,32028	-11,1378	22,4176
994	0	0	0	0	24,336	1,42852	-3,75249	24,0025
995	0	0	0	0	107,52	8,79E-02	-107,508	1,61632
996	0	0	0	0	100,151	1,75E-01	-100,098	3,22886
997	0	0	0	0	92,8291	2,63E-01	-92,7026	4,83739
998	0	0	0	0	85,5629	3,51E-01	-85,3193	6,44335
999	0	0	0	0	78,3585	4,38E-01	-77,9429	8,04728
1000	0	0	0	0	71,2284	5,26E-01	-70,5697	9,65011
1001	0	0	0	0	64,1936	6,14E-01	-63,1967	11,2523
1002	0	0	0	0	57,2902	7,01E-01	-55,8253	12,8533
1003	0	0	0	0	50,569	7,88E-01	-48,453	14,4536
1004	0	0	0	0	44,1174	8,76E-01	-41,0843	16,0517
1005	0	0	0	0	38,0677	9,63E-01	-33,7159	17,6483
1006	0	0	0	0	32,6469	1,05253	-26,3536	19,2407
1007	0	0	0	0	28,2119	1,14044	-18,9913	20,8313
1008	0	0	0	0	25,2797	1,23611	-11,6191	22,4172
1009	0	0	0	0	24,4109	1,33651	-4,23101	24,0042
1010	0	0	0	0	107,954	8,17E-02	-107,942	1,61322
1011	0	0	0	0	100,593	1,64E-01	-100,541	3,22321
1012	0	0	0	0	93,2816	2,45E-01	-93,1562	4,82998
1013	0	0	0	0	86,019	3,27E-01	-85,7773	6,43488
1014	0	0	0	0	78,814	4,09E-01	-78,4019	8,0389
1015	0	0	0	0	71,6818	4,91E-01	-71,0286	9,64202
1016	0	0	0	0	64,6443	5,73E-01	-63,6563	11,2445
1017	0	0	0	0	57,7344	6,54E-01	-56,2832	12,8465
1018	0	0	0	0	51,0066	7,36E-01	-48,9123	14,4474
1019	0	0	0	0	44,5393	8,17E-01	-41,5398	16,0477
1020	0	0	0	0	38,4702	8,99E-01	-34,173	17,6453
1021	0	0	0	0	33,0097	9,80E-01	-26,803	19,2425
1022	0	0	0	0	28,5164	1,0641	-19,4412	20,8349
1023	0	0	0	0	25,4943	1,14652	-12,0669	22,4284
1024	0	0	0	0	24,4979	1,24375	-4,66199	24,0181
1025	0	0	0	0	108,332	7,60E-02	-108,32	1,61049
1026	0	0	0	0	100,992	1,52E-01	-100,941	3,21628
1027	0	0	0	0	93,6885	2,28E-01	-93,5641	4,82116
1028	0	0	0	0	86,429	3,04E-01	-86,1892	6,42568
1029	0	0	0	0	79,2249	3,80E-01	-78,816	8,02956
1030	0	0	0	0	72,0908	4,56E-01	-71,4429	9,63329
1031	0	0	0	0	65,05	5,32E-01	-64,0699	11,2367
1032	0	0	0	0	58,1363	6,08E-01	-56,6975	12,8396
1033	0	0	0	0	51,3995	6,83E-01	-49,324	14,4424
1034	0	0	0	0	44,9226	7,59E-01	-41,9529	16,0442
1035	0	0	0	0	38,8303	8,34E-01	-34,579	17,646
1036	0	0	0	0	33,3418	9,11E-01	-27,2111	19,2458
1037	0	0	0	0	28,7923	9,86E-01	-19,8356	20,8465
1038	0	0	0	0	25,6964	1,06562	-12,4695	22,4429
1039	0	0	0	0	24,6001	1,14115	-5,08049	24,0427
1040	0	0	0	0	108,675	7,03E-02	-108,663	1,6044
1041	0	0	0	0	101,341	1,41E-01	-101,29	3,2088
1042	0	0	0	0	94,0411	2,11E-01	-93,9176	4,81319
1043	0	0	0	0	86,7829	2,81E-01	-86,5448	6,41759
1044	0	0	0	0	79,5782	3,51E-01	-79,172	8,02199
1045	0	0	0	0	72,4429	4,22E-01	-71,7992	9,62639
1046	0	0	0	0	65,3998	4,92E-01	-64,4264	11,2308
1047	0	0	0	0	58,4822	5,62E-01	-57,0536	12,8352
1048	0	0	0	0	51,7405	6,32E-01	-49,6808	14,4396
1049	0	0	0	0	45,2534	7,03E-01	-42,308	16,044
1050	0	0	0	0	39,1475	7,73E-01	-34,9352	17,6484
1051	0	0	0	0	33,6313	8,43E-01	-27,5623	19,2528
1052	0	0	0	0	29,0426	9,13E-01	-20,1895	20,8572
1053	0	0	0	0	25,8797	9,84E-01	-12,8167	22,4616
1054	0	0	0	0	24,6965	1,05397	-5,44391	24,066
1055	0	0	0	0	109,03	6,33E-02	-109,018	1,6218
1056	0	0	0	0	101,68	1,26E-01	-101,628	3,22957
1057	0	0	0	0	94,3761	1,89E-01	-94,252	4,83479
1058	0	0	0	0	87,1158	2,52E-01	-86,8771	6,43932
1059	0	0	0	0	79,9107	3,15E-01	-79,5043	8,04331
1060	0	0	0	0	72,7751	3,78E-01	-72,1319	9,64696
1061	0	0	0	0	65,73	4,41E-01	-64,7585	11,2505
1062	0	0	0	0	58,8104	5,04E-01	-57,3864	12,8534
1063	0	0	0	0	52,0628	5,67E-01	-50,0123	14,4562
1064	0	0	0	0	45,5681	6,31E-01	-42,6404	16,0576
1065	0	0	0	0	39,447	6,94E-01	-35,2671	17,6583
1066	0	0	0	0	33,9048	7,58E-01	-27,8953	19,2564
1067	0	0	0	0	29,2711	8,23E-01	-20,5255	20,8524
1068	0	0	0	0	26,0311	8,89E-01	-13,1553	22,4448
1069	0	0	0	0	24,7392	9,58E-01	-5,78403	24,0345
1070	0	0	0	0	109,402	5,59E-02	-109,39	1,62017
1071	0	0	0	0	102,021	1,11E-01	-101,97	3,23585
1072	0	0	0	0	94,7063	1,67E-01	-94,5822	4,84292
1073	0	0	0	0	87,4431	2,23E-01	-87,2048	6,44793
1074	0	0	0	0	80,2372	2,78E-01	-79,8317	8,05165
1075	0	0	0	0	73,1	3,34E-01	-72,4588	9,65498
1076	0	0	0	0	66,0547	3,90E-01	-65,0872	11,2575
1077	0	0	0	0	59,1301	4,45E-01	-57,713	12,86
1078	0	0	0	0	52,3798	5,01E-01	-50,3416	14,4609
1079	0	0	0	0	45,8746	5,57E-01	-42,9675	16,0612
1080	0	0	0	0	39,7418	6,13E-01	-35,598	17,6582
1081	0	0	0	0	34,1765	6,69E-01	-28,2295	19,2531
1082	0	0	0	0	29,4992	7,27E-01	-20,863	20,8425
1083	0	0	0	0	26,191	7,87E-01	-13,5045	22,4272
1084	0	0	0	0	24,7932	8,52E-01	-6,12279	24,0101
1085	0	0	0	0	109,718	4,82E-02	-109,706	1,61933
1086	0	0	0	0	102,339	9,67E-02	-102,288	3,23209
1087	0	0	0	0	95,0152	1,45E-01	-94,8916	4,84168
1088	0	0	0	0	87,7511	1,93E-01	-87,5137	6,44658
1089	0	0	0	0	80,543	2,41E-01	-80,1393	8,05047
1090	0	0	0	0	73,4059	2,90E-01	-72,7679	9,65335
1091	0	0	0	0	66,3568	3,38E-01	-65,3943	11,2561
1092	0	0	0	0	59,4317	3,86E-01	-58,023	12,8576
1093	0	0	0	0	52,6735	4,34E-01	-50,6483	14,4589
1094	0	0	0	0	46,1637	4,83E-01	-43,2783	16,0577
1095	0	0	0	0	40,0156	5,30E-01	-35,9063	17,6552
1096	0	0	0	0	34,4302	5,79E-01	-28,5417	19,2477
1097	0	0	0	0	29,7186	6,27E-01	-21,1808	20,8369
1098	0	0	0	0	26,3409	6,81E-01	-13,8099	22,4202
1099	0	0	0	0	24,8596	7,40E-01	-6,43565	24,0007
1100	0	0	0	0	109,967	4,10E-02	-109,955	1,61538
1101	0	0	0	0	102,603	8,17E-02	-102,552	3,22712
1102	0	0	0	0	95,2885	1,23E-01	-95,1658	4,83376
1103	0	0	0	0	88,0228	1,64E-01	-87,7868	6,43907
1104	0	0	0	0	80,8157	2,05E-01	-80,4142	8,04268
1105	0	0	0	0	73,6754	2,45E-01	-73,0408	9,64609
1106	0	0	0	0	66,6264	2,86E-01	-65,6694	11,2487
1107	0	0	0	0	59,6957	3,27E-01	-58,2951	12,8512
1108	0	0	0	0	52,9362	3,68E-01	-50,9239	14,4522
1109	0	0	0	0	46,4156	4,08E-01	-43,5494	16,0528
1110	0	0	0	0	40,2593	4,49E-01	-36,1811	17,6503
1111	0	0	0	0	34,6518	4,88E-01	-28,811	19,2466
1112	0	0	0	0	29,9086	5,31E-01	-21,4487	20,8373
1113	0	0	0	0	26,4878	5,71E-01	-14,0829	22,4265
1114	0	0	0	0	24,9312	6,25E-01	-6,6773	24,0123
1115	0	0	0	0	110,158	3,34E-02	-110,146	1,61215
1116	0	0	0	0	102,812	6,73E-02	-102,762	3,21853
1117	0	0	0	0	95,5075	1,01E-01	-95,3855	4,82376
1118	0	0	0	0	88,246	1,34E-01	-88,0115	6,42805
1119	0	0	0	0	81,0368	1,68E-01	-80,6376	8,03224
1120	0	0	0	0	73,8968	2,01E-01	-73,2656	9,63582
1121	0	0	0	0	66,8441	2,35E-01	-65,892	11,2394
1122	0	0	0	0	59,9131	2,68E-01	-58,5199	12,8424
1123	0	0	0	0	53,1473	3,01E-01	-51,1456	14,4453
1124	0	0	0	0	46,624	3,35E-01	-43,7742	16,047
1125	0	0	0	0	40,4544	3,67E-01	-36,3999	17,6484
1126	0	0	0	0	34,8343	4,01E-01	-29,031	19,2476
1127	0	0	0	0	30,0636	4,33E-01	-21,6576	20,8465
1128	0	0	0	0	26,6096	4,69E-01	-14,2914	22,4412
1129	0	0	0	0	25,0152	5,01E-01	-6,90456	24,0383
1130	0	0	0	0	89,571	-1,63E-01	-89,5565	-1,60468
1131	0	0	0	0	82,2457	-3,27E-01	-82,1824	-3,20936
1132	0	0	0	0	74,9646	-4,90E-01	-74,8082	-4,81404
1133	0	0	0	0	67,7421	-6,53E-01	-67,4341	-6,41873
1134	0	0	0	0	60,5991	-8,17E-01	-60,06	-8,02341
1135	0	0	0	0	53,5674	-9,80E-01	-52,6859	-9,62809
1136	0	0	0	0	46,6973	-1,14326	-45,3118	-11,2328
1137	0	0	0	0	40,0721	-1,30658	-37,9377	-12,8375
1138	0	0	0	0	33,8359	-1,4699	-30,5636	-14,4421
1139	0	0	0	0	28,2474	-1,63322	-23,1894	-16,0468
1140	0	0	0	0	23,7682	-1,79655	-15,8153	-17,6515
1141	0	0	0	0	21,1162	-1,95987	-8,44121	-19,2562
1142	0	0	0	0	20,9958	-2,12319	-1,0671	-20,8609
1143	0	0	0	0	23,4458	-2,28651	6,30702	-22,4655
1144	0	0	0	0	27,7948	-2,44984	13,6811	-24,0702
1145	0	0	0	0	88,8159	-1,63E-01	-88,8012	-1,60468
1146	0	0	0	0	81,491	-3,27E-01	-81,4271	-3,20936
1147	0	0	0	0	74,2109	-4,90E-01	-74,053	-4,81404
1148	0	0	0	0	66,9903	-6,53E-01	-66,6789	-6,41873
1149	0	0	0	0	59,8506	-8,17E-01	-59,3048	-8,02341
1150	0	0	0	0	52,8247	-9,80E-01	-51,9307	-9,62809
1151	0	0	0	0	45,9648	-1,14326	-44,5565	-11,2328
1152	0	0	0	0	39,3578	-1,30658	-37,1824	-12,8375
1153	0	0	0	0	33,1553	-1,4699	-29,8083	-14,4421
1154	0	0	0	0	27,6308	-1,63322	-22,4342	-16,0468
1155	0	0	0	0	23,2725	-1,79655	-15,0601	-17,6515
1156	0	0	0	0	20,8258	-1,95987	-7,68596	-19,2562
1157	0	0	0	0	20,9709	-2,12319	-3,12E-01	-20,8609
1158	0	0	0	0	23,6602	-2,28651	7,06227	-22,4655
1159	0	0	0	0	28,1742	-2,44984	14,4364	-24,0702
1160	0	0	0	0	88,0608	-1,63E-01	-88,046	-1,60468
1161	0	0	0	0	80,7363	-3,27E-01	-80,6719	-3,20936
1162	0	0	0	0	73,4573	-4,90E-01	-73,2977	-4,81404
1163	0	0	0	0	66,2386	-6,53E-01	-65,9236	-6,41873
1164	0	0	0	0	59,1024	-8,17E-01	-58,5495	-8,02341
1165	0	0	0	0	52,0825	-9,80E-01	-51,1754	-9,62809
1166	0	0	0	0	45,2331	-1,14326	-43,8013	-11,2328
1167	0	0	0	0	38,6451	-1,30658	-36,4272	-12,8375
1168	0	0	0	0	32,4779	-1,4699	-29,0531	-14,4421
1169	0	0	0	0	27,0212	-1,63322	-21,6789	-16,0468
1170	0	0	0	0	22,791	-1,79655	-14,3048	-17,6515
1171	0	0	0	0	20,5591	-1,95987	-6,93071	-19,2562
1172	0	0	0	0	20,9733	-2,12319	4,43E-01	-20,8609
1173	0	0	0	0	23,8965	-2,28651	7,81752	-22,4655
1174	0	0	0	0	28,5686	-2,44984	15,1916	-24,0702
1175	0	0	0	0	87,3056	-1,63E-01	-87,2907	-1,60468
1176	0	0	0	0	79,9817	-3,27E-01	-79,9166	-3,20936
1177	0	0	0	0	72,7037	-4,90E-01	-72,5425	-4,81404
1178	0	0	0	0	65,487	-6,53E-01	-65,1684	-6,41873
1179	0	0	0	0	58,3543	-8,17E-01	-57,7943	-8,02341
1180	0	0	0	0	51,3406	-9,80E-01	-50,4202	-9,62809
1181	0	0	0	0	44,5022	-1,14326	-43,046	-11,2328
1182	0	0	0	0	37,9341	-1,30658	-35,6719	-12,8375
1183	0	0	0	0	31,8041	-1,4699	-28,2978	-14,4421
1184	0	0	0	0	26,4191	-1,63322	-20,9237	-16,0468
1185	0	0	0	0	22,3247	-1,79655	-13,5496	-17,6515
1186	0	0	0	0	20,3169	-1,95987	-6,17547	-19,2562
1187	0	0	0	0	21,0029	-2,12319	1,19865	-20,8609
1188	0	0	0	0	24,1541	-2,28651	8,57276	-22,4655
1189	0	0	0	0	28,9772	-2,44984	15,9469	-24,0702
1190	0	0	0	0	86,5505	-1,63E-01	-86,5355	-1,60468
1191	0	0	0	0	79,2271	-3,27E-01	-79,1614	-3,20936
1192	0	0	0	0	71,9502	-4,90E-01	-71,7873	-4,81404
1193	0	0	0	0	64,7355	-6,53E-01	-64,4131	-6,41873
1194	0	0	0	0	57,6063	-8,17E-01	-57,039	-8,02341
1195	0	0	0	0	50,599	-9,80E-01	-49,6649	-9,62809
1196	0	0	0	0	43,7721	-1,14326	-42,2908	-11,2328
1197	0	0	0	0	37,2247	-1,30658	-34,9167	-12,8375
1198	0	0	0	0	31,134	-1,4699	-27,5426	-14,4421
1199	0	0	0	0	25,8251	-1,63322	-20,1684	-16,0468
1200	0	0	0	0	21,8746	-1,79655	-12,7943	-17,6515
1201	0	0	0	0	20,1003	-1,95987	-5,42022	-19,2562
1202	0	0	0	0	21,0595	-2,12319	1,9539	-20,8609
1203	0	0	0	0	24,4324	-2,28651	9,32801	-22,4655
1204	0	0	0	0	29,3996	-2,44984	16,7021	-24,0702
1205	0	0	0	0	46,1675	8,08E-01	45,4735	7,93398
1206	0	0	0	0	44,4925	1,53598	41,8267	15,0913
1207	0	0	0	0	41,7432	2,11409	36,1466	20,7714
1208	0	0	0	0	37,9843	2,48526	28,9892	24,4183
1209	0	0	0	0	46,9116	8,08E-01	46,2288	7,93398
1210	0	0	0	0	45,2032	1,53598	42,5819	15,0913
1211	0	0	0	0	42,3989	2,11409	36,9018	20,7714
1212	0	0	0	0	38,5638	2,48526	29,7445	24,4183
1213	0	0	0	0	47,6561	8,08E-01	46,984	7,93398
1214	0	0	0	0	45,9153	1,53598	43,3372	15,0913
1215	0	0	0	0	43,0578	2,11409	37,6571	20,7714
1216	0	0	0	0	39,1492	2,48526	30,4997	24,4183
1217	0	0	0	0	48,4008	8,08E-01	47,7393	7,93398
1218	0	0	0	0	46,6289	1,53598	44,0924	15,0913
1219	0	0	0	0	43,7199	2,11409	38,4123	20,7714
1220	0	0	0	0	39,7404	2,48526	31,255	24,4183
1221	0	0	0	0	49,1459	8,08E-01	48,4945	7,93398
1222	0	0	0	0	47,3437	1,53598	44,8477	15,0913
1223	0	0	0	0	44,3849	2,11409	39,1676	20,7714
1224	0	0	0	0	40,3371	2,48526	32,0102	24,4183
1225	0	0	0	0	44,6532	-8,07E-01	43,9355	-7,93226
1226	0	0	0	0	43,0494	-1,53493	40,2895	-15,088
1227	0	0	0	0	40,4181	-2,11265	34,6106	-20,7669
1228	0	0	0	0	36,8229	-2,48357	27,4548	-24,413
1229	0	0	0	0	43,8677	-8,07E-01	43,1371	-7,93186
1230	0	0	0	0	42,3046	-1,53388	39,4931	-15,0872
1231	0	0	0	0	39,7409	-2,11151	33,8212	-20,7608
1232	0	0	0	0	36,2387	-2,48195	26,6725	-24,4063
1233	0	0	0	0	43,0839	-8,04E-01	42,3393	-7,93501
1234	0	0	0	0	41,5603	-1,53016	38,6935	-15,0906
1235	0	0	0	0	39,0694	-2,10529	33,0337	-20,7547
1236	0	0	0	0	35,6551	-2,48108	25,8823	-24,3975
1237	0	0	0	0	42,3024	-8,01E-01	41,5441	-7,93351
1238	0	0	0	0	40,825	-1,5222	37,9061	-15,0827
1239	0	0	0	0	38,4032	-2,09724	32,2529	-20,7402
1240	0	0	0	0	35,0906	-2,4715	25,108	-24,3892
1241	0	0	0	0	41,5273	-7,95E-01	40,7537	-7,93831
1242	0	0	0	0	40,0907	-1,51221	37,1152	-15,081
1243	0	0	0	0	37,7398	-2,08451	31,4592	-20,7429
1244	0	0	0	0	34,5174	-2,45575	24,2991	-24,392
1245	0	0	0	0	40,7572	-7,87E-01	39,9712	-7,92666
1246	0	0	0	0	39,3691	-1,5	36,3415	-15,0656
1247	0	0	0	0	37,0934	-2,06513	30,6946	-20,7243
1248	0	0	0	0	33,9817	-2,43425	23,5408	-24,3857
1249	0	0	0	0	39,9952	-7,79E-01	39,1944	-7,9251
1250	0	0	0	0	38,648	-1,48228	35,557	-15,0722
1251	0	0	0	0	36,4466	-2,04376	29,9021	-20,7376
1252	0	0	0	0	33,4387	-2,40089	22,7467	-24,3921
1253	0	0	0	0	39,2429	-7,70E-01	38,4251	-7,93234
1254	0	0	0	0	37,9391	-1,46455	34,779	-15,0882
1255	0	0	0	0	35,8071	-2,01578	29,1	-20,7671
1256	0	0	0	0	32,9115	-2,36969	21,9442	-24,4132
1257	0	0	0	0	38,4988	-7,62E-01	37,6669	-7,92377
1258	0	0	0	0	37,2475	-1,44812	34,0308	-15,0726
1259	0	0	0	0	35,2068	-1,99196	28,3853	-20,7322
1260	0	0	0	0	32,4211	-2,34233	21,2346	-24,3871
1261	0	0	0	0	37,7637	-7,51E-01	36,9145	-7,9284
1262	0	0	0	0	36,5644	-1,42751	33,2826	-15,0726
1263	0	0	0	0	34,6091	-1,96321	27,6561	-20,7142
1264	0	0	0	0	31,9397	-2,31367	20,5199	-24,3665
1265	0	0	0	0	37,0406	-7,38E-01	36,1725	-7,93774
1266	0	0	0	0	35,8902	-1,40361	32,538	-15,0801
