Node Label    RF.Ma	gnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
1292	0	0	0	0	37,5139	-2,0156	-4,39046	37,2015
1293	0	0	0	0	32,5853	-6,60E-01	-30,3027	11,9631
1294	0	0	0	0	33,7238	-1,21822	-24,7122	22,9155
1295	0	0	0	0	35,4825	-1,66462	-15,9587	31,6474
1296	0	0	0	0	37,5851	-1,95178	-5,04267	37,1941
1297	0	0	0	0	33,1583	-6,33E-01	-30,9094	11,9869
1298	0	0	0	0	34,1771	-1,17406	-25,3084	22,9386
1299	0	0	0	0	35,7644	-1,60274	-16,5415	31,6686
1300	0	0	0	0	37,6627	-1,8829	-5,61995	37,1934
1301	0	0	0	0	33,7096	-6,07E-01	-31,4992	11,9904
1302	0	0	0	0	34,6162	-1,12217	-25,9147	22,9227
1303	0	0	0	0	36,0234	-1,53861	-17,1858	31,6223
1304	0	0	0	0	37,7277	-1,79725	-6,26388	37,1607
1305	0	0	0	0	34,2345	-5,81E-01	-32,0701	11,9654
1306	0	0	0	0	35,0327	-1,07431	-26,5108	22,8761
1307	0	0	0	0	36,2669	-1,46553	-17,852	31,5349
1308	0	0	0	0	37,777	-1,71599	-6,94132	37,0941
1309	0	0	0	0	34,7486	-5,56E-01	-32,6125	11,9824
1310	0	0	0	0	35,4475	-1,02879	-27,0261	22,914
1311	0	0	0	0	36,5554	-1,39667	-18,2902	31,6199
1312	0	0	0	0	37,9176	-1,63861	-7,35522	37,1613
1313	0	0	0	0	35,235	-5,28E-01	-33,1367	11,9661
1314	0	0	0	0	35,8388	-9,74E-01	-27,5385	22,9151
1315	0	0	0	0	36,8228	-1,32612	-18,7448	31,6669
1316	0	0	0	0	38,0452	-1,55839	-7,81521	37,2013
1317	0	0	0	0	35,7001	-4,96E-01	-33,64	11,9414
1318	0	0	0	0	36,2136	-9,18E-01	-28,0362	22,9031
1319	0	0	0	0	37,0777	-1,25381	-19,242	31,6691
1320	0	0	0	0	38,1553	-1,4769	-8,30534	37,2111
1321	0	0	0	0	36,1402	-4,62E-01	-34,1099	11,9339
1322	0	0	0	0	36,577	-8,60E-01	-28,5066	22,9021
1323	0	0	0	0	37,3187	-1,18144	-19,715	31,6641
1324	0	0	0	0	38,2564	-1,38815	-8,79296	37,2063
1325	0	0	0	0	36,5595	-4,25E-01	-34,5424	11,9683
1326	0	0	0	0	36,9245	-8,00E-01	-28,928	22,9336
1327	0	0	0	0	37,5549	-1,09772	-20,121	31,6909
1328	0	0	0	0	38,3475	-1,29479	-9,19372	37,2066
1329	0	0	0	0	36,9494	-3,90E-01	-34,9519	11,9778
1330	0	0	0	0	37,2517	-7,31E-01	-29,3586	22,9178
1331	0	0	0	0	37,765	-1,01171	-20,6051	31,6323
1332	0	0	0	0	38,4221	-1,18232	-9,67652	37,1649
1333	0	0	0	0	37,3038	-3,56E-01	-35,3365	11,9488
1334	0	0	0	0	37,546	-6,68E-01	-29,7768	22,8603
1335	0	0	0	0	37,951	-9,16E-01	-21,1174	31,5198
1336	0	0	0	0	38,4734	-1,07539	-10,2058	37,0795
1337	0	0	0	0	37,6402	-3,23E-01	-35,6815	11,9795
1338	0	0	0	0	37,8257	-6,06E-01	-30,0876	22,9163
1339	0	0	0	0	38,1598	-8,25E-01	-21,3233	31,6355
1340	0	0	0	0	38,6051	-9,73E-01	-10,3959	37,1663
1341	0	0	0	0	37,9425	-2,85E-01	-36,0039	11,9697
1342	0	0	0	0	38,0727	-5,35E-01	-30,3934	22,9235
1343	0	0	0	0	38,3453	-7,32E-01	-21,5708	31,6942
1344	0	0	0	0	38,7133	-8,65E-01	-10,6123	37,2203
1345	0	0	0	0	38,2106	-2,43E-01	-36,2979	11,9355
1346	0	0	0	0	38,2977	-4,63E-01	-30,7043	22,8855
1347	0	0	0	0	38,5012	-6,40E-01	-21,9061	31,6552
1348	0	0	0	0	38,8035	-7,59E-01	-10,9774	37,2106
1349	0	0	0	0	38,4533	-1,99E-01	-36,5399	11,9774
1350	0	0	0	0	38,5032	-3,89E-01	-30,9196	22,9418
1351	0	0	0	0	38,6526	-5,42E-01	-22,0821	31,7192
1352	0	0	0	0	38,8641	-6,47E-01	-11,133	37,2298
1353	0	0	0	0	38,6593	-1,56E-01	-36,7541	11,9854
1354	0	0	0	0	38,6838	-3,06E-01	-31,1546	22,9288
1355	0	0	0	0	38,7695	-4,38E-01	-22,38	31,6547
1356	0	0	0	0	38,909	-5,15E-01	-11,4512	37,1822
1357	0	0	0	0	33,5645	1,70711	21,0585	-26,0807
1358	0	0	0	0	24,7818	8,32E-01	21,0585	-13,0378
1359	0	0	0	0	34,0415	1,70698	21,8169	-26,0755
1360	0	0	0	0	25,4268	8,32E-01	21,817	-13,0327
1361	0	0	0	0	34,5286	1,70691	22,5754	-26,0704
1362	0	0	0	0	26,0779	8,32E-01	22,5754	-13,0276
1363	0	0	0	0	35,0254	1,70687	23,3337	-26,0653
1364	0	0	0	0	26,7346	8,32E-01	23,3338	-13,0225
1365	0	0	0	0	35,5314	1,70687	24,0921	-26,0602
1366	0	0	0	0	27,3966	8,32E-01	24,0921	-13,0174
1367	0	0	0	0	32,6266	-1,79246	19,518	26,0831
1368	0	0	0	0	23,4902	-9,18E-01	19,518	13,0382
1369	0	0	0	0	32,1552	-1,78813	18,72	26,083
1370	0	0	0	0	22,8266	-9,16E-01	18,716	13,0356
1371	0	0	0	0	31,6979	-1,78616	17,917	26,0873
1372	0	0	0	0	22,1739	-9,11E-01	17,9152	13,0345
1373	0	0	0	0	31,2504	-1,77799	17,1169	26,0852
1374	0	0	0	0	21,5289	-9,07E-01	17,1129	13,0315
1375	0	0	0	0	30,8139	-1,76558	16,3207	26,0771
1376	0	0	0	0	20,8975	-9,00E-01	16,3174	13,0245
1377	0	0	0	0	30,3931	-1,74992	15,5312	26,0665
1378	0	0	0	0	20,2753	-8,91E-01	15,5242	13,0113
1379	0	0	0	0	29,9811	-1,72534	14,7445	26,0478
1380	0	0	0	0	19,6742	-8,84E-01	14,7437	12,9967
1381	0	0	0	0	29,5963	-1,70868	13,9746	26,0333
1382	0	0	0	0	19,0984	-8,75E-01	13,9746	12,9882
1383	0	0	0	0	29,2546	-1,68768	13,2181	26,0435
1384	0	0	0	0	18,5474	-8,63E-01	13,2106	12,99
1385	0	0	0	0	28,939	-1,66345	12,4663	26,0631
1386	0	0	0	0	18,0226	-8,49E-01	12,4564	12,9975
1387	0	0	0	0	28,6243	-1,63594	11,7216	26,063
1388	0	0	0	0	17,5185	-8,34E-01	11,7137	12,9997
1389	0	0	0	0	28,3206	-1,60491	10,9913	26,0513
1390	0	0	0	0	17,0228	-8,16E-01	10,9786	12,9838
1391	0	0	0	0	28,0154	-1,56384	10,267	26,0193
1392	0	0	0	0	16,5525	-8,02E-01	10,2632	12,9619
1393	0	0	0	0	27,743	-1,53397	9,56699	25,996
1394	0	0	0	0	16,1201	-7,85E-01	9,56699	12,9505
1395	0	0	0	0	27,5366	-1,49936	8,88972	26,019
1396	0	0	0	0	15,7272	-7,67E-01	8,87894	12,9585
1397	0	0	0	0	27,3649	-1,45901	8,2249	26,0588
1398	0	0	0	0	15,3762	-7,45E-01	8,2105	12,9792
1399	0	0	0	0	27,1852	-1,41658	7,57108	26,0712
1400	0	0	0	0	15,0482	-7,21E-01	7,55665	12,9933
1401	0	0	0	0	27,0075	-1,36856	6,93638	26,0656
1402	0	0	0	0	14,7348	-6,97E-01	6,92269	12,9887
1403	0	0	0	0	26,8344	-1,31886	6,3235	26,0453
1404	0	0	0	0	14,4302	-6,68E-01	6,30413	12,9631
1405	0	0	0	0	26,6479	-1,25655	5,72163	25,9961
1406	0	0	0	0	14,1524	-6,44E-01	5,71394	12,9316
1407	0	0	0	0	26,4975	-1,20996	5,1533	25,9634
1408	0	0	0	0	13,9209	-6,19E-01	5,1533	12,9171
1409	0	0	0	0	26,4322	-1,1594	4,61894	25,9997
1410	0	0	0	0	13,74	-5,92E-01	4,60458	12,9319
1411	0	0	0	0	26,4037	-1,09883	4,10618	26,0593
1412	0	0	0	0	13,6051	-5,61E-01	4,08515	12,9652
1413	0	0	0	0	26,3495	-1,03834	3,60871	26,0806
1414	0	0	0	0	13,4864	-5,27E-01	3,5888	12,9895
1415	0	0	0	0	26,2835	-9,72E-01	3,13838	26,0774
1416	0	0	0	0	13,3657	-4,93E-01	3,11918	12,9873
1417	0	0	0	0	26,2081	-9,04E-01	2,69783	26,0532
1418	0	0	0	0	13,2368	-4,54E-01	2,6719	12,9564
1419	0	0	0	0	26,1011	-8,22E-01	2,27259	25,989
1420	0	0	0	0	13,1204	-4,22E-01	2,26128	12,9171
1421	0	0	0	0	26,0277	-7,59E-01	1,88971	25,9479
1422	0	0	0	0	13,044	-3,87E-01	1,88971	12,9006
1423	0	0	0	0	26,05	-6,93E-01	1,55113	25,9946
1424	0	0	0	0	13,0164	-3,51E-01	1,53377	12,9209
1425	0	0	0	0	26,1036	-6,11E-01	1,2436	26,0668
1426	0	0	0	0	13,0216	-3,12E-01	1,21351	12,9612
1427	0	0	0	0	26,1067	-5,32E-01	9,54E-01	26,0838
1428	0	0	0	0	13,0226	-2,67E-01	9,33E-01	12,9865
1429	0	0	0	0	26,0823	-4,49E-01	7,05E-01	26,0689
1430	0	0	0	0	12,9807	-2,19E-01	6,73E-01	12,9614
1431	0	0	0	0	26,0052	-3,51E-01	4,73E-01	25,9985
1432	0	0	0	0	12,9299	-1,80E-01	4,60E-01	12,9205
1433	0	0	0	0	24,7902	-9,18E-01	21,0585	13,048
1434	0	0	0	0	33,5769	-1,79354	21,0585	26,0908
1435	0	0	0	0	25,4402	-9,18E-01	21,817	13,053
1436	0	0	0	0	34,0615	-1,79341	21,8169	26,0958
1437	0	0	0	0	26,096	-9,18E-01	22,5754	13,058
1438	0	0	0	0	34,556	-1,79334	22,5754	26,1009
1439	0	0	0	0	26,7573	-9,18E-01	23,3338	13,0631
1440	0	0	0	0	35,0599	-1,7933	23,3337	26,1059
1441	0	0	0	0	27,4236	-9,18E-01	24,0921	13,0682
1442	0	0	0	0	35,5729	-1,7933	24,0921	26,111
1443	0	0	0	0	13,1759	9,23E-02	1,53E-01	-13,1747
1444	0	0	0	0	26,2283	1,85E-01	1,53E-01	-26,2272
1445	0	0	0	0	13,177	4,59E-02	3,21E-02	-13,1769
1446	0	0	0	0	26,2626	9,58E-02	5,35E-02	-26,2624
1447	0	0	0	0	13,1604	-9,56E-03	-3,64E-02	-13,1603
1448	0	0	0	0	26,3007	-1,05E-02	4,19E-03	-26,3007
1449	0	0	0	0	13,1165	-6,08E-02	-4,77E-02	-13,1163
1450	0	0	0	0	26,2291	-1,26E-01	-3,05E-02	-26,2288
1451	0	0	0	0	168,87	-5,30E-02	168,85	-2,56945
1452	0	0	0	0	157,684	-3,09E-02	157,604	-5,01681
1453	0	0	0	0	146,548	-8,93E-03	146,357	-7,46416
1454	0	0	0	0	135,474	1,31E-02	135,111	-9,91152
1455	0	0	0	0	124,479	3,51E-02	123,864	-12,3589
1456	0	0	0	0	113,587	5,71E-02	112,618	-14,8062
1457	0	0	0	0	102,829	7,91E-02	101,371	-17,2536
1458	0	0	0	0	92,253	1,01E-01	90,1247	-19,7009
1459	0	0	0	0	81,9289	1,23E-01	78,8782	-22,1483
1460	0	0	0	0	71,9654	1,45E-01	67,6317	-24,5956
1461	0	0	0	0	62,5351	1,67E-01	56,3852	-27,043
1462	0	0	0	0	53,9186	1,89E-01	45,1387	-29,4904
1463	0	0	0	0	46,5697	2,11E-01	33,8922	-31,9377
1464	0	0	0	0	41,173	2,33E-01	22,6456	-34,3851
1465	0	0	0	0	38,5569	2,55E-01	11,3991	-36,8324
1466	0	0	0	0	168,823	-6,42E-02	168,804	-2,53738
1467	0	0	0	0	157,642	-5,17E-02	157,563	-4,98241
1468	0	0	0	0	146,507	-3,65E-02	146,319	-7,42785
1469	0	0	0	0	135,427	-2,50E-02	135,066	-9,87627
1470	0	0	0	0	124,427	-1,18E-02	123,815	-12,3245
1471	0	0	0	0	113,529	4,31E-04	112,564	-14,7732
1472	0	0	0	0	102,768	1,32E-02	101,314	-17,2215
1473	0	0	0	0	92,1851	2,58E-02	90,062	-19,6707
1474	0	0	0	0	81,8591	3,85E-02	78,814	-22,1193
1475	0	0	0	0	71,8896	5,14E-02	67,5607	-24,5697
1476	0	0	0	0	62,4608	6,40E-02	56,3142	-27,0196
1477	0	0	0	0	53,8429	7,75E-02	45,0601	-29,4727
1478	0	0	0	0	46,5028	8,98E-02	33,8104	-31,9275
1479	0	0	0	0	41,1291	1,05E-01	22,5632	-34,3875
1480	0	0	0	0	38,5494	1,24E-01	11,3059	-36,854
1481	0	0	0	0	168,869	-8,02E-02	168,851	-2,5
1482	0	0	0	0	157,699	-6,76E-02	157,621	-4,94308
1483	0	0	0	0	146,551	-6,63E-02	146,364	-7,39253
1484	0	0	0	0	135,461	-6,18E-02	135,103	-9,84309
1485	0	0	0	0	124,449	-5,96E-02	123,841	-12,2941
1486	0	0	0	0	113,543	-5,60E-02	112,581	-14,7445
1487	0	0	0	0	102,768	-5,31E-02	101,319	-17,1958
1488	0	0	0	0	92,1795	-4,98E-02	90,0615	-19,6464
1489	0	0	0	0	81,8384	-4,66E-02	78,7983	-22,0987
1490	0	0	0	0	71,866	-4,36E-02	67,5426	-24,5501
1491	0	0	0	0	62,4221	-4,02E-02	56,2784	-27,0048
1492	0	0	0	0	53,8042	-3,78E-02	45,0224	-29,4597
1493	0	0	0	0	46,4588	-3,37E-02	33,7567	-31,9202
1494	0	0	0	0	41,0872	-3,20E-02	22,4904	-34,3851
1495	0	0	0	0	38,5361	-2,02E-02	11,2551	-36,8559
1496	0	0	0	0	168,999	-8,41E-02	168,981	-2,46277
1497	0	0	0	0	157,803	-8,92E-02	157,727	-4,91333
1498	0	0	0	0	146,642	-9,33E-02	146,457	-7,36714
1499	0	0	0	0	135,543	-1,01E-01	135,187	-9,82002
1500	0	0	0	0	124,523	-1,06E-01	123,917	-12,2728
1501	0	0	0	0	113,604	-1,13E-01	112,646	-14,7257
1502	0	0	0	0	102,822	-1,19E-01	101,377	-17,1782
1503	0	0	0	0	92,2192	-1,26E-01	90,1053	-19,6316
1504	0	0	0	0	81,873	-1,32E-01	78,8381	-22,0844
1505	0	0	0	0	71,8837	-1,38E-01	67,5655	-24,539
1506	0	0	0	0	62,4362	-1,45E-01	56,2995	-26,9931
1507	0	0	0	0	53,8023	-1,51E-01	45,0262	-29,4501
1508	0	0	0	0	46,4518	-1,59E-01	33,7584	-31,908
1509	0	0	0	0	41,072	-1,64E-01	22,4842	-34,3707
1510	0	0	0	0	38,5059	-1,74E-01	11,2185	-36,835
1511	0	0	0	0	47,936	-2,49806	30,7579	36,682
1512	0	0	0	0	54,2342	-2,32902	41,9978	34,2361
1513	0	0	0	0	62,0446	-2,15999	53,2376	31,7902
1514	0	0	0	0	70,8689	-1,99095	64,4775	29,3443
1515	0	0	0	0	80,3739	-1,82192	75,7174	26,8984
1516	0	0	0	0	90,345	-1,65289	86,9573	24,4525
1517	0	0	0	0	100,644	-1,48385	98,1972	22,0066
1518	0	0	0	0	111,179	-1,31482	109,437	19,5607
1519	0	0	0	0	121,89	-1,14578	120,677	17,1147
1520	0	0	0	0	132,733	-9,77E-01	131,917	14,6688
1521	0	0	0	0	143,68	-8,08E-01	143,157	12,2229
1522	0	0	0	0	154,707	-6,39E-01	154,397	9,77702
1523	0	0	0	0	165,799	-4,70E-01	165,636	7,33111
1524	0	0	0	0	176,944	-3,01E-01	176,876	4,88519
1525	0	0	0	0	188,132	-1,32E-01	188,116	2,43928
1526	0	0	0	0	47,4351	-2,49067	29,9716	36,6823
1527	0	0	0	0	53,629	-2,31926	41,2181	34,2309
1528	0	0	0	0	61,3732	-2,14792	52,4593	31,7818
1529	0	0	0	0	70,1571	-1,97905	63,6999	29,3329
1530	0	0	0	0	79,6371	-1,81049	74,9398	26,8853
1531	0	0	0	0	89,5928	-1,64235	86,1798	24,438
1532	0	0	0	0	99,8816	-1,47441	97,4194	21,9914
1533	0	0	0	0	110,411	-1,30644	108,66	19,5449
1534	0	0	0	0	121,118	-1,13857	119,899	17,0987
1535	0	0	0	0	131,959	-9,71E-01	131,139	14,6525
1536	0	0	0	0	142,903	-8,03E-01	142,379	12,2066
1537	0	0	0	0	153,93	-6,35E-01	153,619	9,76065
1538	0	0	0	0	165,021	-4,67E-01	164,858	7,31508
1539	0	0	0	0	176,165	-2,99E-01	176,097	4,86961
1540	0	0	0	0	187,346	-1,31E-01	187,33	2,42535
1541	0	0	0	0	46,9205	-2,48497	29,1554	36,6786
1542	0	0	0	0	53,0076	-2,30569	40,4096	34,2281
1543	0	0	0	0	60,6827	-2,13493	51,6536	31,7763
1544	0	0	0	0	69,4253	-1,96574	62,8963	29,327
1545	0	0	0	0	78,8794	-1,7983	74,137	26,8779
1546	0	0	0	0	88,8186	-1,63138	85,377	24,4304
1547	0	0	0	0	99,0978	-1,46456	96,6177	21,983
1548	0	0	0	0	109,62	-1,29792	107,857	19,5364
1549	0	0	0	0	120,323	-1,13118	119,098	17,0898
1550	0	0	0	0	131,161	-9,65E-01	130,337	14,6437
1551	0	0	0	0	142,104	-7,98E-01	141,578	12,1975
1552	0	0	0	0	153,129	-6,31E-01	152,817	9,75174
1553	0	0	0	0	164,219	-4,64E-01	164,056	7,30616
1554	0	0	0	0	175,358	-2,97E-01	175,291	4,86151
1555	0	0	0	0	186,529	-1,30E-01	186,513	2,41992
1556	0	0	0	0	46,4205	-2,47225	28,3523	36,6729
1557	0	0	0	0	52,3819	-2,29241	39,5909	34,2224
1558	0	0	0	0	59,9877	-2,12015	50,8384	31,7725
1559	0	0	0	0	68,6838	-1,95212	62,0794	29,3224
1560	0	0	0	0	78,1115	-1,7859	73,3211	26,8743
1561	0	0	0	0	88,0345	-1,6201	84,5625	24,4261
1562	0	0	0	0	98,302	-1,45473	95,8023	21,9792
1563	0	0	0	0	108,818	-1,28921	107,043	19,5322
1564	0	0	0	0	119,516	-1,1238	118,283	17,0858
1565	0	0	0	0	130,351	-9,58E-01	129,523	14,6393
1566	0	0	0	0	141,292	-7,93E-01	140,763	12,1933
1567	0	0	0	0	152,316	-6,27E-01	152,002	9,74734
1568	0	0	0	0	163,404	-4,61E-01	163,24	7,3019
1569	0	0	0	0	174,541	-2,96E-01	174,474	4,8577
1570	0	0	0	0	185,716	-1,29E-01	185,7	2,41429
1571	0	0	0	0	45,9271	-2,45471	27,5503	36,664
1572	0	0	0	0	51,7713	-2,27644	38,7862	34,2156
1573	0	0	0	0	59,2929	-2,10488	50,0211	31,7665
1574	0	0	0	0	67,9455	-1,93874	61,2636	29,3191
1575	0	0	0	0	77,3451	-1,77338	72,5057	26,8707
1576	0	0	0	0	87,2498	-1,60916	83,7461	24,4239
1577	0	0	0	0	97,5074	-1,44479	94,9876	21,9766
1578	0	0	0	0	108,015	-1,28064	106,227	19,5302
1579	0	0	0	0	118,709	-1,11636	117,468	17,0835
1580	0	0	0	0	129,541	-9,52E-01	128,707	14,6374
1581	0	0	0	0	140,48	-7,88E-01	139,948	12,1911
1582	0	0	0	0	151,502	-6,23E-01	151,187	9,74525
1583	0	0	0	0	162,589	-4,59E-01	162,425	7,29971
1584	0	0	0	0	173,73	-2,94E-01	173,662	4,8543
1585	0	0	0	0	184,915	-1,29E-01	184,9	2,40955
1586	0	0	0	0	45,4494	-2,43367	26,7626	36,6537
1587	0	0	0	0	51,1646	-2,25684	37,9824	34,2061
1588	0	0	0	0	58,6142	-2,09071	49,219	31,7607
1589	0	0	0	0	67,2195	-1,92492	60,4606	29,3133
1590	0	0	0	0	76,5897	-1,76164	71,701	26,8672
1591	0	0	0	0	86,4779	-1,59818	82,9429	24,4202
1592	0	0	0	0	96,7226	-1,43521	94,1826	21,974
1593	0	0	0	0	107,224	-1,27209	105,424	19,5274
1594	0	0	0	0	117,912	-1,10901	116,663	17,0812
1595	0	0	0	0	128,742	-9,46E-01	127,904	14,6348
1596	0	0	0	0	139,678	-7,83E-01	139,143	12,1888
1597	0	0	0	0	150,7	-6,20E-01	150,383	9,74271
1598	0	0	0	0	161,787	-4,56E-01	161,622	7,29688
1599	0	0	0	0	172,93	-2,93E-01	172,862	4,85103
1600	0	0	0	0	184,12	-1,28E-01	184,105	2,40444
1601	0	0	0	0	44,9755	-2,40458	25,9696	36,6414
1602	0	0	0	0	50,58	-2,2403	37,1998	34,1978
1603	0	0	0	0	57,9569	-2,0747	48,4412	31,7514
1604	0	0	0	0	66,5147	-1,91232	59,6799	29,3063
1605	0	0	0	0	75,8577	-1,74967	70,9216	26,86
1606	0	0	0	0	85,7265	-1,58773	82,1612	24,4142
1607	0	0	0	0	95,9613	-1,42567	93,4021	21,9679
1608	0	0	0	0	106,455	-1,26373	104,642	19,5219
1609	0	0	0	0	117,139	-1,10175	115,882	17,0756
1610	0	0	0	0	127,965	-9,40E-01	127,122	14,6296
1611	0	0	0	0	138,9	-7,78E-01	138,362	12,1835
1612	0	0	0	0	149,92	-6,16E-01	149,602	9,73745
1613	0	0	0	0	161,008	-4,54E-01	160,842	7,29138
1614	0	0	0	0	172,15	-2,91E-01	172,081	4,84541
1615	0	0	0	0	183,34	-1,29E-01	183,324	2,39892
1616	0	0	0	0	44,5353	-2,38166	25,2147	36,6325
1617	0	0	0	0	50,0261	-2,22078	36,4548	34,1865
1618	0	0	0	0	57,3281	-2,05989	47,6949	31,7406
1619	0	0	0	0	65,8416	-1,89901	58,9351	29,2946
1620	0	0	0	0	75,156	-1,73812	70,1752	26,8486
1621	0	0	0	0	85,0084	-1,57724	81,4153	24,4027
1622	0	0	0	0	95,2319	-1,41635	92,6554	21,9567
1623	0	0	0	0	105,719	-1,25547	103,896	19,5108
1624	0	0	0	0	116,399	-1,09459	115,136	17,0648
1625	0	0	0	0	127,222	-9,34E-01	126,376	14,6188
1626	0	0	0	0	138,155	-7,73E-01	137,616	12,1729
1627	0	0	0	0	149,175	-6,12E-01	148,856	9,72692
1628	0	0	0	0	160,262	-4,51E-01	160,096	7,28096
1629	0	0	0	0	171,405	-2,90E-01	171,336	4,835
1630	0	0	0	0	182,592	-1,29E-01	182,576	2,38903
1631	0	0	0	0	44,1198	-2,35016	24,4673	36,6386
1632	0	0	0	0	49,4854	-2,18823	35,713	34,1848
1633	0	0	0	0	56,7071	-2,02706	46,9527	31,7336
1634	0	0	0	0	65,1743	-1,86841	58,1951	29,2836
1635	0	0	0	0	74,4595	-1,70946	69,4346	26,835
1636	0	0	0	0	84,2947	-1,55153	80,6749	24,3874
1637	0	0	0	0	94,5078	-1,3931	91,9152	21,9403
1638	0	0	0	0	104,988	-1,23514	103,155	19,4937
1639	0	0	0	0	115,664	-1,0769	114,395	17,0472
1640	0	0	0	0	126,484	-9,19E-01	125,635	14,601
1641	0	0	0	0	137,416	-7,61E-01	136,876	12,1549
1642	0	0	0	0	148,435	-6,03E-01	148,116	9,70893
1643	0	0	0	0	159,521	-4,45E-01	159,355	7,2633
1644	0	0	0	0	170,662	-2,86E-01	170,594	4,81803
1645	0	0	0	0	181,842	-1,28E-01	181,827	2,3741
1646	0	0	0	0	43,6989	-2,31691	23,7004	36,6404
1647	0	0	0	0	48,9328	-2,15087	34,9447	34,1856
1648	0	0	0	0	56,0764	-1,99288	46,1924	31,7309
1649	0	0	0	0	64,4921	-1,83533	57,4335	29,279
1650	0	0	0	0	73,7494	-1,68051	68,6757	26,829
1651	0	0	0	0	83,5667	-1,52461	79,9167	24,3802
1652	0	0	0	0	93,768	-1,36978	91,1566	21,9326
1653	0	0	0	0	104,242	-1,21424	102,397	19,4854
1654	0	0	0	0	114,912	-1,05919	113,637	17,0387
1655	0	0	0	0	125,731	-9,04E-01	124,878	14,5922
1656	0	0	0	0	136,661	-7,49E-01	136,118	12,146
1657	0	0	0	0	147,678	-5,93E-01	147,358	9,7
1658	0	0	0	0	158,763	-4,38E-01	158,597	7,25459
1659	0	0	0	0	169,9	-2,83E-01	169,832	4,8101
1660	0	0	0	0	181,065	-1,27E-01	181,049	2,37008
1661	0	0	0	0	43,2894	-2,27666	22,9463	36,6368
1662	0	0	0	0	48,3895	-2,11355	34,1858	34,182
1663	0	0	0	0	55,4444	-1,95548	45,4266	31,7282
1664	0	0	0	0	63,8122	-1,80341	56,6711	29,2767
1665	0	0	0	0	73,0393	-1,64993	67,9144	26,8263
1666	0	0	0	0	82,8374	-1,49836	79,155	24,3778
1667	0	0	0	0	93,0281	-1,34561	90,3963	21,9297
1668	0	0	0	0	103,493	-1,19365	101,636	19,4826
1669	0	0	0	0	114,16	-1,04109	112,877	17,0357
1670	0	0	0	0	124,975	-8,89E-01	124,117	14,5892
1671	0	0	0	0	135,903	-7,36E-01	135,358	12,1428
1672	0	0	0	0	146,919	-5,84E-01	146,597	9,69683
1673	0	0	0	0	158,003	-4,32E-01	157,836	7,25128
1674	0	0	0	0	169,136	-2,79E-01	169,068	4,80781
1675	0	0	0	0	180,307	-1,26E-01	180,292	2,36522
1676	0	0	0	0	42,8961	-2,23346	22,218	36,6258
1677	0	0	0	0	47,8568	-2,07153	33,4384	34,1738
1678	0	0	0	0	54,8296	-1,9212	44,6788	31,7237
1679	0	0	0	0	63,1473	-1,76964	55,9243	29,2731
1680	0	0	0	0	72,3419	-1,62111	67,1652	26,8245
1681	0	0	0	0	82,1226	-1,47117	78,4077	24,3761
1682	0	0	0	0	92,2999	-1,32227	89,6474	21,9288
1683	0	0	0	0	102,759	-1,17258	100,888	19,4817
1684	0	0	0	0	113,42	-1,02333	112,128	17,035
1685	0	0	0	0	124,232	-8,74E-01	123,369	14,5884
1686	0	0	0	0	135,158	-7,24E-01	134,609	12,1422
1687	0	0	0	0	146,173	-5,75E-01	145,85	9,69595
1688	0	0	0	0	157,256	-4,25E-01	157,088	7,2506
1689	0	0	0	0	168,392	-2,76E-01	168,324	4,80548
1690	0	0	0	0	179,574	-1,25E-01	179,558	2,36181
1691	0	0	0	0	42,5076	-2,1818	21,4907	36,61
1692	0	0	0	0	47,3492	-2,03445	32,7208	34,1637
1693	0	0	0	0	54,243	-1,88476	43,965	31,7147
1694	0	0	0	0	62,5069	-1,73866	55,2041	29,2677
1695	0	0	0	0	71,6732	-1,5915	66,447	26,82
1696	0	0	0	0	81,4331	-1,44535	77,6866	24,3732
1697	0	0	0	0	91,6002	-1,29854	88,9277	21,9262
1698	0	0	0	0	102,051	-1,15213	100,168	19,4797
1699	0	0	0	0	112,708	-1,00539	111,408	17,0332
1700	0	0	0	0	123,516	-8,59E-01	122,649	14,5869
1701	0	0	0	0	134,441	-7,12E-01	133,89	12,1406
1702	0	0	0	0	145,454	-5,65E-01	145,129	9,6946
1703	0	0	0	0	156,538	-4,19E-01	156,37	7,24852
1704	0	0	0	0	167,678	-2,72E-01	167,609	4,80291
1705	0	0	0	0	178,862	-1,25E-01	178,847	2,35731
1706	0	0	0	0	42,1517	-2,13894	20,8075	36,5956
1707	0	0	0	0	46,8748	-1,99505	32,048	34,1495
1708	0	0	0	0	53,6883	-1,85116	43,2885	31,7035
1709	0	0	0	0	61,9058	-1,70727	54,529	29,2574
1710	0	0	0	0	71,0417	-1,56338	65,7695	26,8114
1711	0	0	0	0	80,785	-1,41949	77,01	24,3653
1712	0	0	0	0	90,9408	-1,2756	88,2505	21,9193
1713	0	0	0	0	101,385	-1,13171	99,491	19,4732
1714	0	0	0	0	112,037	-9,88E-01	110,731	17,0272
1715	0	0	0	0	122,843	-8,44E-01	121,972	14,5812
1716	0	0	0	0	133,766	-7,00E-01	133,212	12,1351
1717	0	0	0	0	144,779	-5,56E-01	144,453	9,68906
1718	0	0	0	0	155,862	-4,12E-01	155,693	7,24302
