Node Label    RF	.Magnitude	RF.RF1	RF.RF2	RF.RF3	U.Magnitude	U.U1	U.U2	U.U3
842	0	0	0	0	24,3255	1,84496	-12,3695	20,8643
843	0	0	0	0	23,1035	1,98838	-5,02781	22,462
844	0	0	0	0	24,2644	2,13179	2,31391	24,0596
845	0	0	0	0	101,163	1,22E-01	-101,149	1,70999
846	0	0	0	0	93,8529	2,61E-01	-93,7941	3,31089
847	0	0	0	0	86,5899	4,01E-01	-86,4497	4,90956
848	0	0	0	0	79,3745	5,40E-01	-79,1055	6,50789
849	0	0	0	0	72,2236	6,79E-01	-71,7641	8,10529
850	0	0	0	0	65,1534	8,18E-01	-64,4217	9,70274
851	0	0	0	0	58,196	9,57E-01	-57,0804	11,2996
852	0	0	0	0	51,3947	1,09653	-49,7383	12,8963
853	0	0	0	0	44,8223	1,23592	-42,3967	14,4924
854	0	0	0	0	38,5951	1,3751	-35,0552	16,0879
855	0	0	0	0	32,9088	1,51489	-27,7132	17,6824
856	0	0	0	0	28,0958	1,6547	-20,3737	19,2756
857	0	0	0	0	24,6677	1,79565	-13,0316	20,8674
858	0	0	0	0	23,2487	1,93794	-5,69464	22,457
859	0	0	0	0	24,1908	2,08222	1,64522	24,0448
860	0	0	0	0	101,871	1,21E-01	-101,857	1,71298
861	0	0	0	0	94,5362	2,56E-01	-94,4775	3,32014
862	0	0	0	0	87,2628	3,91E-01	-87,1231	4,921
863	0	0	0	0	80,0449	5,26E-01	-79,7772	6,51965
864	0	0	0	0	72,8896	6,60E-01	-72,4332	8,1176
865	0	0	0	0	65,8176	7,95E-01	-65,0918	9,71442
866	0	0	0	0	58,8542	9,30E-01	-57,7495	11,3111
867	0	0	0	0	52,0455	1,06469	-50,4085	12,9068
868	0	0	0	0	45,4587	1,19926	-43,0668	14,502
869	0	0	0	0	39,2072	1,3345	-35,7261	16,0957
870	0	0	0	0	33,4791	1,46928	-28,3871	17,6881
871	0	0	0	0	28,5872	1,60555	-21,0476	19,2782
872	0	0	0	0	25,0298	1,74247	-13,7144	20,8656
873	0	0	0	0	23,4143	1,88261	-6,37751	22,4502
874	0	0	0	0	24,1392	2,02801	9,59E-01	24,0347
875	0	0	0	0	102,548	1,19E-01	-102,534	1,71705
876	0	0	0	0	95,2153	2,50E-01	-95,157	3,32241
877	0	0	0	0	87,934	3,81E-01	-87,7952	4,92499
878	0	0	0	0	80,7116	5,11E-01	-80,4458	6,5244
879	0	0	0	0	73,5545	6,41E-01	-73,1019	8,1221
880	0	0	0	0	66,4778	7,72E-01	-65,759	9,7192
881	0	0	0	0	59,5105	9,02E-01	-58,4179	11,3153
882	0	0	0	0	52,6925	1,03211	-51,0758	12,9109
883	0	0	0	0	46,0928	1,16259	-43,7355	14,5053
884	0	0	0	0	39,8176	1,29244	-36,395	16,0988
885	0	0	0	0	34,048	1,42349	-29,057	17,6898
886	0	0	0	0	29,0851	1,55395	-21,722	19,2791
887	0	0	0	0	25,3997	1,68762	-14,3861	20,8648
888	0	0	0	0	23,6015	1,82371	-7,05482	22,4485
889	0	0	0	0	24,1142	1,96843	2,96E-01	24,0319
890	0	0	0	0	103,189	1,18E-01	-103,175	1,71949
891	0	0	0	0	95,8662	2,44E-01	-95,8082	3,32355
892	0	0	0	0	88,5883	3,71E-01	-88,4506	4,92494
893	0	0	0	0	81,3644	4,97E-01	-81,1009	6,52429
894	0	0	0	0	74,2048	6,23E-01	-73,7563	8,12214
895	0	0	0	0	67,1256	7,48E-01	-66,414	9,719
896	0	0	0	0	60,152	8,74E-01	-59,0717	11,3154
897	0	0	0	0	53,327	1,00E+00	-51,7308	12,9108
898	0	0	0	0	46,7125	1,12518	-44,3889	14,5058
899	0	0	0	0	40,4159	1,25121	-37,05	16,099
900	0	0	0	0	34,6065	1,37631	-29,7108	17,6914
901	0	0	0	0	29,5751	1,50354	-22,3761	19,2805
902	0	0	0	0	25,7761	1,63005	-15,0414	20,8687
903	0	0	0	0	23,8016	1,76354	-7,69764	22,4533
904	0	0	0	0	24,1164	1,90231	-3,44E-01	24,0388
905	0	0	0	0	103,8	1,16E-01	-103,785	1,72158
906	0	0	0	0	96,4838	2,40E-01	-96,4262	3,3238
907	0	0	0	0	89,213	3,61E-01	-89,0763	4,92355
908	0	0	0	0	81,9911	4,83E-01	-81,7298	6,52204
909	0	0	0	0	74,8301	6,04E-01	-74,3858	8,11979
910	0	0	0	0	67,7476	7,25E-01	-67,0432	9,71686
911	0	0	0	0	60,7699	8,46E-01	-59,7015	11,3134
912	0	0	0	0	53,9357	9,67E-01	-52,359	12,9096
913	0	0	0	0	47,3099	1,08875	-45,0183	14,5049
914	0	0	0	0	40,9898	1,20945	-37,6762	16,0999
915	0	0	0	0	35,146	1,33116	-30,3385	17,693
916	0	0	0	0	30,0495	1,45173	-22,9981	19,286
917	0	0	0	0	26,1459	1,5758	-15,6635	20,8754
918	0	0	0	0	24,017	1,6985	-8,31885	22,4662
919	0	0	0	0	24,1423	1,83463	-9,49E-01	24,0538
920	0	0	0	0	104,369	1,17E-01	-104,355	1,72494
921	0	0	0	0	97,0666	2,34E-01	-97,0094	3,32374
922	0	0	0	0	89,8001	3,51E-01	-89,6644	4,92206
923	0	0	0	0	82,5799	4,68E-01	-82,3208	6,52004
924	0	0	0	0	75,4186	5,85E-01	-74,9782	8,11756
925	0	0	0	0	68,3335	7,02E-01	-67,6357	9,71494
926	0	0	0	0	61,3508	8,19E-01	-60,2933	11,3121
927	0	0	0	0	54,5103	9,36E-01	-52,9514	12,9089
928	0	0	0	0	47,8714	1,0524	-45,6086	14,5056
929	0	0	0	0	41,5336	1,16936	-38,2677	16,1016
930	0	0	0	0	35,6538	1,28578	-30,9246	17,6977
931	0	0	0	0	30,5035	1,40328	-23,5861	19,2923
932	0	0	0	0	26,5028	1,51969	-16,2414	20,8879
933	0	0	0	0	24,235	1,64029	-8,90394	22,4803
934	0	0	0	0	24,1895	1,75767	-1,54752	24,0759
935	0	0	0	0	104,904	1,16E-01	-104,89	1,72699
936	0	0	0	0	97,6046	2,29E-01	-97,5477	3,32474
937	0	0	0	0	90,3402	3,41E-01	-90,2054	4,9225
938	0	0	0	0	83,1205	4,54E-01	-82,8631	6,52026
939	0	0	0	0	75,958	5,67E-01	-75,5208	8,11802
940	0	0	0	0	68,8706	6,79E-01	-68,1785	9,71577
941	0	0	0	0	61,8843	7,92E-01	-60,8362	11,3135
942	0	0	0	0	55,0374	9,04E-01	-53,4939	12,9113
943	0	0	0	0	48,3893	1,01713	-46,1516	14,509
944	0	0	0	0	42,0341	1,12977	-38,8093	16,1068
945	0	0	0	0	36,1271	1,24242	-31,467	17,7046
946	0	0	0	0	30,926	1,35506	-24,1247	19,3023
947	0	0	0	0	26,8443	1,4677	-16,7825	20,9001
948	0	0	0	0	24,4493	1,58034	-9,44016	22,4978
949	0	0	0	0	24,2459	1,69299	-2,09787	24,0956
950	0	0	0	0	105,452	1,14E-01	-105,437	1,74505
951	0	0	0	0	98,1364	2,20E-01	-98,079	3,34696
952	0	0	0	0	90,8682	3,27E-01	-90,7329	4,94608
953	0	0	0	0	83,6449	4,34E-01	-83,3873	6,54472
954	0	0	0	0	76,482	5,40E-01	-76,0454	8,14215
955	0	0	0	0	69,3922	6,47E-01	-68,7023	9,73961
956	0	0	0	0	62,4034	7,54E-01	-61,3604	11,3363
957	0	0	0	0	55,551	8,60E-01	-54,0178	12,9328
958	0	0	0	0	48,894	9,67E-01	-46,6756	14,5284
959	0	0	0	0	42,5236	1,07405	-39,3338	16,1233
960	0	0	0	0	36,5884	1,18157	-31,991	17,7169
961	0	0	0	0	31,3403	1,2889	-24,6521	19,3087
962	0	0	0	0	27,172	1,39781	-17,3089	20,899
963	0	0	0	0	24,6447	1,50752	-9,9733	22,486
964	0	0	0	0	24,2689	1,62027	-2,63046	24,0714
965	0	0	0	0	106,029	1,12E-01	-106,014	1,74556
966	0	0	0	0	98,6805	2,12E-01	-98,6231	3,35573
967	0	0	0	0	91,399	3,13E-01	-91,2639	4,95778
968	0	0	0	0	84,1725	4,14E-01	-83,9157	6,55691
969	0	0	0	0	77,0051	5,14E-01	-76,5703	8,15505
970	0	0	0	0	69,9146	6,15E-01	-69,2284	9,75169
971	0	0	0	0	62,9214	7,15E-01	-61,8855	11,348
972	0	0	0	0	56,0646	8,16E-01	-54,544	12,9431
973	0	0	0	0	49,3984	9,16E-01	-47,202	14,5375
974	0	0	0	0	43,0129	1,01704	-39,861	16,13
975	0	0	0	0	37,054	1,11746	-32,5228	17,7205
976	0	0	0	0	31,757	1,21991	-25,1835	19,3082
977	0	0	0	0	27,5128	1,32244	-17,853	20,8919
978	0	0	0	0	24,8525	1,42913	-10,5162	22,4726
979	0	0	0	0	24,3099	1,53952	-3,17477	24,0525
980	0	0	0	0	106,56	1,09E-01	-106,545	1,74763
981	0	0	0	0	99,2127	2,05E-01	-99,1557	3,35598
982	0	0	0	0	91,9204	2,99E-01	-91,786	4,96045
983	0	0	0	0	84,6884	3,94E-01	-84,433	6,56067
984	0	0	0	0	77,5196	4,88E-01	-77,0875	8,15854
985	0	0	0	0	70,4251	5,82E-01	-69,7437	9,75548
986	0	0	0	0	63,4297	6,76E-01	-62,4021	11,3511
987	0	0	0	0	56,5664	7,70E-01	-55,0597	12,946
988	0	0	0	0	49,8923	8,64E-01	-47,719	14,5393
989	0	0	0	0	43,4924	9,58E-01	-40,3789	16,1311
990	0	0	0	0	37,5081	1,05318	-33,0417	17,7199
991	0	0	0	0	32,1712	1,14728	-25,709	19,3059
992	0	0	0	0	27,8473	1,24541	-18,3752	20,8872
993	0	0	0	0	25,0701	1,34508	-11,0451	22,4656
994	0	0	0	0	24,3686	1,45412	-3,6894	24,0438
995	0	0	0	0	107,041	1,08E-01	-107,026	1,74766
996	0	0	0	0	99,7042	1,96E-01	-99,6475	3,35469
997	0	0	0	0	92,4156	2,86E-01	-92,282	4,95795
998	0	0	0	0	85,1823	3,73E-01	-84,9287	6,55812
999	0	0	0	0	78,0114	4,61E-01	-77,5825	8,15615
1000	0	0	0	0	70,9153	5,49E-01	-70,2393	9,75285
1001	0	0	0	0	63,9153	6,37E-01	-62,8965	11,3488
1002	0	0	0	0	57,0476	7,24E-01	-55,5551	12,9435
1003	0	0	0	0	50,3635	8,12E-01	-48,213	14,5374
1004	0	0	0	0	43,9507	9,00E-01	-40,8743	16,129
1005	0	0	0	0	37,942	9,87E-01	-33,5359	17,7191
1006	0	0	0	0	32,5646	1,07639	-26,2034	19,3049
1007	0	0	0	0	28,1746	1,16444	-18,8709	20,8889
1008	0	0	0	0	25,2845	1,26044	-11,5282	22,4681
1009	0	0	0	0	24,4451	1,36113	-4,16959	24,0484
1010	0	0	0	0	107,479	1,06E-01	-107,464	1,74693
1011	0	0	0	0	100,15	1,90E-01	-100,094	3,35209
1012	0	0	0	0	92,8714	2,71E-01	-92,7388	4,95304
1013	0	0	0	0	85,6418	3,53E-01	-85,3901	6,55204
1014	0	0	0	0	78,4701	4,34E-01	-78,0446	8,14999
1015	0	0	0	0	71,3718	5,16E-01	-70,7013	9,74691
1016	0	0	0	0	64,369	5,98E-01	-63,3589	11,3431
1017	0	0	0	0	57,4947	6,79E-01	-56,0158	12,9388
1018	0	0	0	0	50,8038	7,60E-01	-48,6748	14,5332
1019	0	0	0	0	44,375	8,41E-01	-41,3322	16,127
1020	0	0	0	0	38,3467	9,23E-01	-33,9953	17,7182
1021	0	0	0	0	32,9293	1,00355	-26,6551	19,3089
1022	0	0	0	0	28,4808	1,08801	-19,3231	20,8947
1023	0	0	0	0	25,5004	1,17019	-11,9782	22,4816
1024	0	0	0	0	24,5336	1,26755	-4,60252	24,0646
1025	0	0	0	0	107,86	1,06E-01	-107,846	1,74796
1026	0	0	0	0	100,553	1,81E-01	-100,497	3,34777
1027	0	0	0	0	93,2815	2,57E-01	-93,1499	4,94656
1028	0	0	0	0	86,0548	3,33E-01	-85,8049	6,54488
1029	0	0	0	0	78,884	4,08E-01	-78,4616	8,14246
1030	0	0	0	0	71,7837	4,84E-01	-71,1183	9,73987
1031	0	0	0	0	64,7774	5,59E-01	-63,7752	11,3369
1032	0	0	0	0	57,8992	6,34E-01	-56,4326	12,9334
1033	0	0	0	0	51,1991	7,09E-01	-49,089	14,5298
1034	0	0	0	0	44,7606	7,85E-01	-41,7477	16,1251
1035	0	0	0	0	38,7087	8,59E-01	-34,4037	17,7205
1036	0	0	0	0	33,2633	9,35E-01	-27,0657	19,3137
1037	0	0	0	0	28,7581	1,00968	-19,7198	20,9078
1038	0	0	0	0	25,7038	1,08889	-12,3836	22,4977
1039	0	0	0	0	24,6368	1,16382	-5,02387	24,091
1040	0	0	0	0	108,206	1,05E-01	-108,192	1,74462
1041	0	0	0	0	100,905	1,74E-01	-100,849	3,34254
1042	0	0	0	0	93,6367	2,43E-01	-93,506	4,94045
1043	0	0	0	0	86,4113	3,13E-01	-86,163	6,53836
1044	0	0	0	0	79,2397	3,82E-01	-78,82	8,13627
1045	0	0	0	0	72,1382	4,51E-01	-71,477	9,73418
1046	0	0	0	0	65,1295	5,21E-01	-64,134	11,3321
1047	0	0	0	0	58,2473	5,90E-01	-56,791	12,93
1048	0	0	0	0	51,5422	6,60E-01	-49,448	14,5279
1049	0	0	0	0	45,0933	7,29E-01	-42,105	16,1258
1050	0	0	0	0	39,0277	7,98E-01	-34,762	17,7237
1051	0	0	0	0	33,5541	8,68E-01	-27,419	19,3216
1052	0	0	0	0	29,0095	9,37E-01	-20,076	20,9195
1053	0	0	0	0	25,8878	1,00647	-12,733	22,5175
1054	0	0	0	0	24,7338	1,07585	-5,39	24,1154
1055	0	0	0	0	108,564	1,02E-01	-108,55	1,76062
1056	0	0	0	0	101,246	1,63E-01	-101,19	3,36281
1057	0	0	0	0	93,9747	2,25E-01	-93,8433	4,96244
1058	0	0	0	0	86,7472	2,87E-01	-86,4982	6,56098
1059	0	0	0	0	79,5754	3,49E-01	-79,1552	8,15892
1060	0	0	0	0	72,4735	4,11E-01	-71,8126	9,75634
1061	0	0	0	0	65,4629	4,72E-01	-64,4691	11,3536
1062	0	0	0	0	58,5786	5,34E-01	-57,1267	12,9501
1063	0	0	0	0	51,8676	5,96E-01	-49,7824	14,5465
1064	0	0	0	0	45,411	6,58E-01	-42,4403	16,1414
1065	0	0	0	0	39,33	7,20E-01	-35,0968	17,7356
1066	0	0	0	0	33,8301	7,83E-01	-27,7547	19,3272
1067	0	0	0	0	29,2399	8,46E-01	-20,4146	20,9165
1068	0	0	0	0	26,0405	9,11E-01	-13,074	22,5022
1069	0	0	0	0	24,7773	9,79E-01	-5,73239	24,0851
1070	0	0	0	0	108,941	9,95E-02	-108,927	1,75728
1071	0	0	0	0	101,592	1,54E-01	-101,536	3,36868
1072	0	0	0	0	94,3091	2,08E-01	-94,1778	4,97026
1073	0	0	0	0	87,0787	2,62E-01	-86,8301	6,56989
1074	0	0	0	0	79,9059	3,15E-01	-79,4868	8,16771
1075	0	0	0	0	72,8024	3,69E-01	-72,1435	9,76504
1076	0	0	0	0	65,7914	4,23E-01	-64,8016	11,3614
1077	0	0	0	0	58,902	4,77E-01	-57,4571	12,9576
1078	0	0	0	0	52,1881	5,31E-01	-50,1154	14,5521
1079	0	0	0	0	45,7208	5,85E-01	-42,771	16,146
1080	0	0	0	0	39,6277	6,39E-01	-35,4311	17,7365
1081	0	0	0	0	34,1042	6,93E-01	-28,0922	19,3248
1082	0	0	0	0	29,4696	7,50E-01	-20,755	20,9076
1083	0	0	0	0	26,2013	8,08E-01	-13,4259	22,4855
1084	0	0	0	0	24,8315	8,71E-01	-6,07305	24,0616
1085	0	0	0	0	109,262	9,70E-02	-109,248	1,75653
1086	0	0	0	0	101,915	1,44E-01	-101,859	3,36396
1087	0	0	0	0	94,623	1,90E-01	-94,4923	4,96895
1088	0	0	0	0	87,3914	2,36E-01	-87,1439	6,5682
1089	0	0	0	0	80,2163	2,82E-01	-79,799	8,16642
1090	0	0	0	0	73,1127	3,28E-01	-72,4571	9,76331
1091	0	0	0	0	66,0977	3,74E-01	-65,1131	11,36
1092	0	0	0	0	59,2076	4,20E-01	-57,7713	12,9553
1093	0	0	0	0	52,4855	4,65E-01	-50,4262	14,5502
1094	0	0	0	0	46,0132	5,12E-01	-43,0856	16,1426
1095	0	0	0	0	39,9044	5,57E-01	-35,7431	17,7336
1096	0	0	0	0	34,3601	6,04E-01	-28,4079	19,3196
1097	0	0	0	0	29,6906	6,49E-01	-21,0762	20,9022
1098	0	0	0	0	26,3517	7,01E-01	-13,7341	22,4788
1099	0	0	0	0	24,8981	7,58E-01	-6,3887	24,0526
1100	0	0	0	0	109,516	9,49E-02	-109,502	1,75177
1101	0	0	0	0	102,184	1,34E-01	-102,128	3,35936
1102	0	0	0	0	94,9013	1,73E-01	-94,7714	4,96039
1103	0	0	0	0	87,6679	2,11E-01	-87,4219	6,56022
1104	0	0	0	0	80,4935	2,49E-01	-80,0786	8,15792
1105	0	0	0	0	73,3865	2,86E-01	-72,7346	9,75534
1106	0	0	0	0	66,3713	3,25E-01	-65,3925	11,3518
1107	0	0	0	0	59,4753	3,62E-01	-58,0476	12,9481
1108	0	0	0	0	52,7516	4,00E-01	-50,7058	14,5428
1109	0	0	0	0	46,2681	4,37E-01	-43,3606	16,137
1110	0	0	0	0	40,1506	4,76E-01	-36,0216	17,7281
1111	0	0	0	0	34,5837	5,12E-01	-28,6808	19,318
1112	0	0	0	0	29,8818	5,52E-01	-21,3476	20,9021
1113	0	0	0	0	26,4992	5,89E-01	-14,0106	22,4848
1114	0	0	0	0	24,9695	6,41E-01	-6,63312	24,0638
1115	0	0	0	0	109,712	9,42E-02	-109,698	1,74981
1116	0	0	0	0	102,398	1,24E-01	-102,343	3,35043
1117	0	0	0	0	95,1246	1,55E-01	-94,9956	4,94993
1118	0	0	0	0	87,8953	1,85E-01	-87,6508	6,5482
1119	0	0	0	0	80,7186	2,15E-01	-80,3061	8,14635
1120	0	0	0	0	73,6115	2,45E-01	-72,9634	9,74378
1121	0	0	0	0	66,5924	2,75E-01	-65,619	11,3412
1122	0	0	0	0	59,6958	3,05E-01	-58,2762	12,9379
1123	0	0	0	0	52,9655	3,35E-01	-50,9311	14,5345
1124	0	0	0	0	46,479	3,65E-01	-43,5889	16,1298
1125	0	0	0	0	40,3477	3,95E-01	-36,2438	17,7249
1126	0	0	0	0	34,7678	4,25E-01	-28,9041	19,3176
1127	0	0	0	0	30,0377	4,54E-01	-21,5597	20,9102
1128	0	0	0	0	26,6213	4,87E-01	-14,2227	22,4983
1129	0	0	0	0	25,0533	5,15E-01	-6,86436	24,089
1130	0	0	0	0	89,1011	-1,95E-01	-89,0864	-1,60287
1131	0	0	0	0	81,8072	-3,53E-01	-81,7438	-3,2007
1132	0	0	0	0	74,5575	-5,11E-01	-74,4012	-4,79853
1133	0	0	0	0	67,3662	-6,69E-01	-67,0585	-6,39636
1134	0	0	0	0	60,2543	-8,26E-01	-59,7159	-7,99419
1135	0	0	0	0	53,2535	-9,84E-01	-52,3733	-9,59202
1136	0	0	0	0	46,4142	-1,142	-45,0306	-11,1899
1137	0	0	0	0	39,8196	-1,29978	-37,688	-12,7877
1138	0	0	0	0	33,6141	-1,45755	-30,3454	-14,3855
1139	0	0	0	0	28,0571	-1,61533	-23,0028	-15,9833
1140	0	0	0	0	23,611	-1,77311	-15,6601	-17,5812
1141	0	0	0	0	20,9939	-1,93089	-8,31749	-19,179
1142	0	0	0	0	20,9043	-2,08867	-9,75E-01	-20,7768
1143	0	0	0	0	23,3714	-2,24646	6,36777	-22,3747
1144	0	0	0	0	27,7207	-2,40425	13,7104	-23,9725
1145	0	0	0	0	88,3479	-1,95E-01	-88,333	-1,60797
1146	0	0	0	0	81,0546	-3,53E-01	-80,9904	-3,20579
1147	0	0	0	0	73,8061	-5,11E-01	-73,6478	-4,80362
1148	0	0	0	0	66,6169	-6,69E-01	-66,3052	-6,40145
1149	0	0	0	0	59,5085	-8,26E-01	-58,9626	-7,99927
1150	0	0	0	0	52,5137	-9,84E-01	-51,62	-9,5971
1151	0	0	0	0	45,6849	-1,14203	-44,2773	-11,1949
1152	0	0	0	0	39,109	-1,29981	-36,9347	-12,7928
1153	0	0	0	0	32,9379	-1,45759	-29,5921	-14,3906
1154	0	0	0	0	27,4459	-1,61537	-22,2495	-15,9884
1155	0	0	0	0	23,1222	-1,77315	-14,9069	-17,5862
1156	0	0	0	0	20,7117	-1,93093	-7,56423	-19,1841
1157	0	0	0	0	20,8878	-2,08872	-2,22E-01	-20,7819
1158	0	0	0	0	23,5925	-2,24651	7,12102	-22,3797
1159	0	0	0	0	28,1052	-2,40435	14,4637	-23,9775
1160	0	0	0	0	87,5946	-1,95E-01	-87,5796	-1,61307
1161	0	0	0	0	80,3019	-3,53E-01	-80,2369	-3,2109
1162	0	0	0	0	73,0546	-5,11E-01	-72,8943	-4,80872
1163	0	0	0	0	65,8674	-6,69E-01	-65,5517	-6,40655
1164	0	0	0	0	58,7627	-8,26E-01	-58,2091	-8,00438
1165	0	0	0	0	51,7742	-9,84E-01	-50,8665	-9,6022
1166	0	0	0	0	44,9564	-1,14205	-43,5239	-11,2
1167	0	0	0	0	38,4	-1,29983	-36,1813	-12,7978
1168	0	0	0	0	32,265	-1,45762	-28,8387	-14,3957
1169	0	0	0	0	26,8418	-1,6154	-21,4961	-15,9935
1170	0	0	0	0	22,6477	-1,77319	-14,1535	-17,5913
1171	0	0	0	0	20,4534	-1,93098	-6,81087	-19,1891
1172	0	0	0	0	20,8984	-2,08876	5,32E-01	-20,787
1173	0	0	0	0	23,8355	-2,24657	7,87434	-22,3848
1174	0	0	0	0	28,5044	-2,40441	15,2169	-23,9826
1175	0	0	0	0	86,8414	-1,95E-01	-86,8261	-1,61816
1176	0	0	0	0	79,5492	-3,53E-01	-79,4834	-3,21601
1177	0	0	0	0	72,3031	-5,11E-01	-72,1408	-4,81383
1178	0	0	0	0	65,1181	-6,69E-01	-64,7982	-6,41165
1179	0	0	0	0	58,0171	-8,26E-01	-57,4556	-8,00947
1180	0	0	0	0	51,0351	-9,84E-01	-50,113	-9,6073
1181	0	0	0	0	44,2286	-1,14207	-42,7704	-11,2051
1182	0	0	0	0	37,6927	-1,29986	-35,4279	-12,8029
1183	0	0	0	0	31,5957	-1,45765	-28,0853	-14,4008
1184	0	0	0	0	26,2454	-1,61544	-20,7427	-15,9986
1185	0	0	0	0	22,1887	-1,77323	-13,4001	-17,5964
1186	0	0	0	0	20,2198	-1,93101	-6,05749	-19,1942
1187	0	0	0	0	20,9362	-2,08881	1,28511	-20,792
1188	0	0	0	0	24,0995	-2,24661	8,62768	-22,3898
1189	0	0	0	0	28,9177	-2,40446	15,9702	-23,9876
1190	0	0	0	0	86,0881	-1,95E-01	-86,0726	-1,62326
1191	0	0	0	0	78,7967	-3,53E-01	-78,73	-3,22109
1192	0	0	0	0	71,5517	-5,11E-01	-71,3874	-4,81891
1193	0	0	0	0	64,3689	-6,69E-01	-64,0448	-6,41673
1194	0	0	0	0	57,2718	-8,27E-01	-56,7022	-8,01454
1195	0	0	0	0	50,2965	-9,84E-01	-49,3597	-9,61236
1196	0	0	0	0	43,5018	-1,1421	-42,0171	-11,2102
1197	0	0	0	0	36,9872	-1,29989	-34,6745	-12,808
1198	0	0	0	0	30,9303	-1,45768	-27,3319	-14,4058
1199	0	0	0	0	25,6574	-1,61548	-19,9893	-16,0036
1200	0	0	0	0	21,7462	-1,77327	-12,6468	-17,6015
1201	0	0	0	0	20,0119	-1,93106	-5,30417	-19,1993
1202	0	0	0	0	21,0009	-2,08886	2,0384	-20,7971
1203	0	0	0	0	24,384	-2,24666	9,38099	-22,3949
1204	0	0	0	0	29,3446	-2,40447	16,7235	-23,9927
1205	0	0	0	0	46,0571	8,65E-01	45,3672	7,895
1206	0	0	0	0	44,3854	1,58874	41,7359	15,0218
1207	0	0	0	0	41,6415	2,16123	36,0802	20,6776
1208	0	0	0	0	37,8893	2,52637	28,9534	24,3089
1209	0	0	0	0	46,7983	8,65E-01	46,1203	7,88991
1210	0	0	0	0	45,0927	1,5888	42,4891	15,0166
1211	0	0	0	0	42,2932	2,1613	36,8334	20,6724
1212	0	0	0	0	38,4648	2,52649	29,7066	24,3037
1213	0	0	0	0	47,5399	8,65E-01	46,8735	7,88485
1214	0	0	0	0	45,8014	1,58883	43,2423	15,0116
1215	0	0	0	0	42,9483	2,16136	37,5865	20,6674
1216	0	0	0	0	39,0462	2,52656	30,4597	24,2987
1217	0	0	0	0	48,2819	8,65E-01	47,6267	7,87976
1218	0	0	0	0	46,5115	1,58886	43,9955	15,0065
1219	0	0	0	0	43,6066	2,16139	38,3397	20,6623
1220	0	0	0	0	39,6334	2,5266	31,213	24,2936
1221	0	0	0	0	49,0242	8,65E-01	48,3799	7,87466
1222	0	0	0	0	47,223	1,58887	44,7487	15,0014
1223	0	0	0	0	44,2679	2,16141	39,0929	20,6572
1224	0	0	0	0	40,2262	2,52659	31,9661	24,2885
1225	0	0	0	0	44,5454	-7,45E-01	43,8344	-7,89182
1226	0	0	0	0	42,9423	-1,47283	40,2039	-15,0171
1227	0	0	0	0	40,3136	-2,05264	34,5493	-20,6718
1228	0	0	0	0	36,7228	-2,42731	27,424	-24,3023
1229	0	0	0	0	43,7618	-7,44E-01	43,0392	-7,88438
1230	0	0	0	0	42,1976	-1,47172	39,4106	-15,0093
1231	0	0	0	0	39,6348	-2,05153	33,7629	-20,6586
1232	0	0	0	0	36,135	-2,42578	26,6443	-24,2886
1233	0	0	0	0	42,9798	-7,42E-01	42,2447	-7,8801
1234	0	0	0	0	41,4534	-1,46818	38,6144	-15,0053
1235	0	0	0	0	38,9615	-2,04553	32,9786	-20,6453
1236	0	0	0	0	35,5478	-2,42513	25,8574	-24,2727
1237	0	0	0	0	42,1998	-7,39E-01	41,4525	-7,87191
1238	0	0	0	0	40,7179	-1,46064	37,8298	-14,9907
1239	0	0	0	0	38,2931	-2,03794	32,2003	-20,6241
1240	0	0	0	0	34,9791	-2,41596	25,0856	-24,2573
1241	0	0	0	0	41,4263	-7,34E-01	40,6655	-7,86901
1242	0	0	0	0	39,9835	-1,45133	37,0423	-14,9814
1243	0	0	0	0	37,6277	-2,02583	31,4099	-20,6194
1244	0	0	0	0	34,4021	-2,40086	24,2803	-24,253
1245	0	0	0	0	40,6576	-7,27E-01	39,8857	-7,85143
1246	0	0	0	0	39,2613	-1,44001	36,2708	-14,96
1247	0	0	0	0	36,9786	-2,00739	30,6472	-20,5946
1248	0	0	0	0	33,8616	-2,38014	23,524	-24,2398
1249	0	0	0	0	39,897	-7,20E-01	39,112	-7,8425
1250	0	0	0	0	38,5398	-1,42352	35,4897	-14,9591
1251	0	0	0	0	36,3295	-1,98709	29,8581	-20,6005
1252	0	0	0	0	33,3144	-2,34792	22,7333	-24,239
1253	0	0	0	0	39,146	-7,12E-01	38,3459	-7,84184
1254	0	0	0	0	37,8305	-1,40711	34,7152	-14,9674
1255	0	0	0	0	35,6879	-1,96042	29,0603	-20,6223
1256	0	0	0	0	32,7828	-2,31782	21,9348	-24,2529
1257	0	0	0	0	38,4025	-7,05E-01	37,5896	-7,82797
1258	0	0	0	0	37,1374	-1,39172	33,9683	-14,9465
1259	0	0	0	0	35,084	-1,93777	28,3462	-20,582
1260	0	0	0	0	32,2868	-2,29164	21,2256	-24,221
1261	0	0	0	0	37,6678	-6,95E-01	36,8393	-7,82613
1262	0	0	0	0	36,4528	-1,37245	33,2222	-14,9401
1263	0	0	0	0	34,4828	-1,9104	27,6186	-20,5579
1264	0	0	0	0	31,8	-2,26436	20,5122	-24,1943
1265	0	0	0	0	36,945	-6,84E-01	36,0996	-7,82827
1266	0	0	0	0	35,7771	-1,35007	32,48	-14,9406
