*Node			
478	   197.909088	        -86.5	           0.
479	   173.454544	        -86.5	           0.
480	         149.	  -57.6666679	           0.
481	         149.	   -28.833334	           0.
482	   173.454544	           0.	           0.
483	   197.909088	           0.	           0.
484	   222.363632	           0.	           0.
485	   246.818176	           0.	           0.
486	   271.272736	           0.	           0.
487	   295.727264	           0.	           0.
488	   320.181824	           0.	           0.
489	   344.636353	           0.	           0.
490	   369.090912	           0.	           0.
491	   393.545441	           0.	           0.
492	        1691.	     -5.40625	   -372.65625
493	        1691.	     -10.8125	    -347.8125
494	        1691.	    -16.21875	   -322.96875
495	        1691.	      -21.625	     -298.125
496	        1691.	    -27.03125	   -273.28125
497	        1691.	     -32.4375	    -248.4375
498	        1691.	    -37.84375	   -223.59375
499	        1691.	       -43.25	      -198.75
500	        1691.	    -48.65625	   -173.90625
501	        1691.	     -54.0625	    -149.0625
502	        1691.	    -59.46875	   -124.21875
503	        1691.	      -64.875	      -99.375
504	        1691.	    -70.28125	    -74.53125
505	        1691.	     -75.6875	     -49.6875
506	        1691.	    -81.09375	    -24.84375
507	         418.	     81.09375	    -24.84375
508	         418.	      75.6875	     -49.6875
509	         418.	     70.28125	    -74.53125
510	         418.	       64.875	      -99.375
511	         418.	     59.46875	   -124.21875
512	         418.	      54.0625	    -149.0625
513	         418.	     48.65625	   -173.90625
514	         418.	        43.25	      -198.75
515	         418.	     37.84375	   -223.59375
516	         418.	      32.4375	    -248.4375
517	         418.	     27.03125	   -273.28125
518	         418.	       21.625	     -298.125
519	         418.	     16.21875	   -322.96875
520	         418.	      10.8125	    -347.8125
521	         418.	      5.40625	   -372.65625
522	   393.545441	           0.	       -397.5
523	   369.090912	           0.	       -397.5
524	   344.636353	           0.	       -397.5
525	   320.181824	           0.	       -397.5
526	   295.727264	           0.	       -397.5
527	   271.272736	           0.	       -397.5
528	   246.818176	           0.	       -397.5
529	   222.363632	           0.	       -397.5
530	   197.909088	           0.	       -397.5
531	   173.454544	           0.	       -397.5
532	         149.	      5.40625	   -372.65625
533	         149.	      10.8125	    -347.8125
534	         149.	     16.21875	   -322.96875
535	         149.	       21.625	     -298.125
536	         149.	     27.03125	   -273.28125
537	         149.	      32.4375	    -248.4375
538	         149.	     37.84375	   -223.59375
539	         149.	        43.25	      -198.75
540	         149.	     48.65625	   -173.90625
541	         149.	      54.0625	    -149.0625
542	         149.	     59.46875	   -124.21875
543	         149.	       64.875	      -99.375
544	         149.	     70.28125	    -74.53125
545	         149.	      75.6875	     -49.6875
546	         149.	     81.09375	    -24.84375
547	         149.	     -5.40625	   -372.65625
548	         149.	     -10.8125	    -347.8125
549	         149.	    -16.21875	   -322.96875
550	         149.	      -21.625	     -298.125
551	         149.	    -27.03125	   -273.28125
552	         149.	     -32.4375	    -248.4375
553	         149.	    -37.84375	   -223.59375
554	         149.	       -43.25	      -198.75
555	         149.	    -48.65625	   -173.90625
556	         149.	     -54.0625	    -149.0625
557	         149.	    -59.46875	   -124.21875
558	         149.	      -64.875	      -99.375
559	         149.	    -70.28125	    -74.53125
560	         149.	     -75.6875	     -49.6875
561	         149.	    -81.09375	    -24.84375
562	   124.166664	        -86.5	           0.
563	   99.3333359	        -86.5	           0.
564	         74.5	        -86.5	           0.
565	   49.6666679	        -86.5	           0.
566	    24.833334	        -86.5	           0.
567	           0.	    -81.09375	    -24.84375
568	           0.	     -75.6875	     -49.6875
569	           0.	    -70.28125	    -74.53125
570	           0.	      -64.875	      -99.375
571	           0.	    -59.46875	   -124.21875
572	           0.	     -54.0625	    -149.0625
573	           0.	    -48.65625	   -173.90625
574	           0.	       -43.25	      -198.75
